"","Party","2014","2012","2010"
"31","Chile","Se desarrollaron modificaciones a la Ley de Tabaco obligando a la industria a informar sobre sus donaciones a organismos del estado. organizaciones sin fines de lucro y otras. 
Se aumentan las sanciones cuando las infracciones a la ley son cometidas por representantes de la industria. 
Se ha avanzado en fortalecer la intersectorialidad a través de la Estrategia Nacional de Salud de la Década. Entre las acciones se ha enviado las directrices del Convenio Marco de Control de tabaco a los organismos interesados. En Noviembre del 2013 se realiza junto a OPS un taller de actualización del Convenio para el Servicio de Impuestos Internos. Ministerio de Economía. Ministerio de Relaciones Exteriores. Instituto Nacional de Propiedad Intelectual y Ministerio de Salud. 
Se está trabajando coordinadamente para mejorar las coordinaciones pero aun no existe un mecanismo formal de relación interministerial.","El Decreto Ley 828 publicado el 31 de Diciembre de 1974 y actualizado al 31 de julio de 2010 señala en sus principales articulados:
ARTÍCULO 3º.- Los cigarros puros pagarán un impuesto de 52 6% sobre su precio de venta al consumidor incluido impuestos de cada paquete caja o envoltorio considerándose como entero toda fracción del impuesto inferior a un peso. 
ARTÍCULO 4 .- Los paquetes cajas o envoltorios de cigarrillos pagarán un impuesto específico equivalente a 0 0000675 unidades tributarias mensuales por cada cigarrillo que contengan; y además un impuesto de 62 3% que se aplicará sobre el precio de venta al consumidor incluido impuestos por cada paquete caja o envoltorio considerándose como entero toda fracción del impuesto inferior a un peso.
Para estos efectos el impuesto específico deberá calcularse tomando como base la unidad tributaria mensual vigente al momento de la determinación del impuesto. 
 ARTÍCULO 5º.- El tabaco elaborado sea en hebra tableta pastas o cuerdas granulados picadura o pulverizado pagará un impuesto de 59 7% sobre el precio de venta al consumidor incluido impuestos de cada paquete caja o envoltorio en que se expende y se considerará como entero toda fracción del impuesto inferior a un peso.
 ARTÍCULO 6º.- En los precios de venta de los cigarros cigarrillos y tabacos deberá incluirse el valor del impuesto.
 ARTÍCULO 7º.- Para los efectos del artículo 4º se entenderá como paquete de cigarrillos el conjunto de éstos que no exceda de veinte unidades ni pese incluso la envoltura más de cien gramos.
 ARTÍCULO 8º.- El impuesto de la presente ley se devengará en la fecha de la venta de los cigarros cigarrillos y tabaco elaborado o en el momento de consumarse legalmente su internación cuando se trate de productos importados. Para estos efectos se entenderá por venta toda convención independiente de la designación que le den las partes que sirva para transferir a cualquier título el dominio o una cuota del dominio de estos productos o de derechos reales constituidos sobre ellos y en general todo acto o contrato que conduzca al mismo fin o que la presente ley equipare a venta. 
Lo dispuesto en el inciso sexto del artículo 3º del decreto ley Nº 825 de 1974 será aplicable también a los impuestos esta­blecidos en la presente ley. 
 ARTÍCULO 9º.- La percepción del impuesto se hará por medio de vale vista u órdenes de pago a la orden de la Tesorería General de la República en dinero efectivo o mediante otra forma de pago que cautele debidamente el interés fiscal que el Director Regional del Servicio de Impuestos Internos correspondiente autorice en cada caso sin perjuicio del cumplimiento de las medidas de control que la Dirección Nacional del Servicio de Impuestos Internos estime conveniente adoptar en resguardo del interés fiscal las cuales se harán efectivas respecto de las especies importadas dentro de los quince días siguientes al retiro de ellas del recinto","Answer/report not provided"
"32","China","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"33","Colombia","Por primera vez. en el Plan Decenal de Salud Pública se definió explícitamente como estrategia. la protección de las políticas públicas de salud frente a los intereses comerciales o de otra índole de la industria tabacalera. 
Así mismo. el Tribunal Administrativo de Cundinamarca. en Sentencia de 5 de septiembre de 2013. avaló las actuaciones del Ministerio de Salud en el retiro de las frases promocionales presentes en la cajetilla. dándole respaldo a las medidas en el CMCT y sentando un importante precedente en cuanto al cumplimiento de las obligaciones internacionales derivadas del mismo instrumento jurídico.","Se está trabajando en la elaboración de lineamientos para la protección de las políticas de control de tabaco de la interferencia de la industria.","Answer/report not provided"
"34","Comoros","Answer/report not provided","On remarque un taux considérable dabandon du tabac depuis la diffusion des résultats de lenquête Step Wise","Answer/report not provided"
"35","Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"36","Cook Islands","Not direct consultation with tobacco importers","The draft Enforcement Protocol is being aligned with Public Health Act and Regulations by the newly appointed Compliance and Policy Officer. Training of enforcement officers will be carried out in March 2012","Communication Strategy developed and some already implemented Enforcement Protocol developed for endorsement in March 2010."
"37","Costa Rica","El progreso alcanzado en los últimos dos años es la aprobación de la Ley N° 9028 de Control del Tabaco y sus Efectos Nocivos en la Salud. Reglamento que instrumentaliza la Ley y el Reglamento de Etiquetado de los productos de Tabaco y sus Derivados","Hemos realizado denuncias de la interferencia de la industria en el tramite del Proyecto de Ley publicadas en la Prensa nacional.","Answer/report not provided"
"38","Côte d'Ivoire","Answer/report not provided","La faiblesse des resources matérielles et financières et donc la relative faiblesse actuelle des capacités daction du PNLTA ne lui permettent pas dempêcher efficacement les interférences de lindustrie du tabac dans la mise en œuvre de ses différentes stratégies de lutte. Labsence dun cadre réglementaire spécifique (pour linstant) dans ce sens favorise également cet état de fait.","Answer/report not provided"
"39","Croatia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"40","Cyprus","Legislation was amended without allowing any interference of the tobacco industry.","Answer/report not provided","Answer/report not provided"
"41","Czech Republic","Except for the approval of the Code of Ethics mentioned above there was no substantive progress in this regard.","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Law on Tobacco Control is implemented. that tobacco can be sold only by the approved agencies and. if any. sale by the unapproved agencies or individuals is punished.","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","There has been no change since the last report.","No progress","Answer/report not provided"
"45","Djibouti","Answer/report not provided","RESTE A DEVELOPPER","Answer/report not provided"
"46","Ecuador","Expedición de la Ley Orgánica de Comunicación (17 de junio de 2013) el Art. 94 se refiere a la Protección de Derechos de publicidad y propaganda. 
Publicación del Reglamento a la Ley Orgánica de Comunicación 20-01-2014.","Se ha desarrollado una investigación que denunció los planes de la industria del tabaco para inteferir en una Ley (la que finalmente se aprobó como Ley Irgánica para la Regulación y Control del Tabaco en junio 2011 Registro Oficial 22 de julio 2011) lo que permitió evitar o minimizar la interferencia de la industria en esta Ley. Se identificó también algunos intentos de interferencia de la industria en varios temas generales y específicos. Hubo otros intentos de influir en la posición del Ecuador en torno a los Art. 9 y 10 del CMCT en la COP4 así como en los plazos para la vigencia de las advertencias sanitarias que fueron ambos neutralizados por funcionarios del Ministerio de Salud Pública y miembros del Comité Interinstitucional de Lucha Antitabáquica.","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","Prohibited by law No. 52 of 1981 smoking in enclosed spaces and public transport and Law No. 154 of 2007 prohibiting smoking a total ban in government buildings and health facilities and educational establishments clubs and youth centers and other places to be issued by decision of the Minister of Health and smoker pays a fine of 50 to 100 pounds as well as the manager of the enterprise pays a fine of 1000 to 20000 The text of the law to give law officers to staff the management of anti-smoking and accessories has issued a ministerial decree interpreter of the law mechanism of control and smoker fined"
"48","El Salvador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","awareness of Article 5.3 is raised among governmental institutions","Answer/report not provided"
"50","European Union","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"51","Fiji","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"52","Finland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"53","France","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"54","Gabon","Pour le point 3.1.2.1 Le Gabon dispose d’un code de conduite destiné aux agents de la fonction publique. En plus le chapitre 7 de la Loi interdit l’ingérence de l’industrie du tabac dans les politiques nationales de lutte antitabac dans son article 32 ; il interdit également tout partenariat direct ou indirect avec l’industrie du tabac et toute subvention publique ou mesure incitative en faveur de la culture de la production ou de la transformation du tabac ou des produits du tabac. L’article 33 stipule que tout rapport avec l’industrie du tabac doit être transparent. L’article 34 interdit tout partenariat et accord avec l’industrie du tabac et avec ceux qui s’attachent à promouvoir ses intérêts. Une fois promulguée la Loi constituera une base juridique solide pour l’application de l’article 5 3 de la CCLAT et des directives le concernant. ; Pour le point 3.1.2.2 la loi prévoit au chapitre 11 article 46 ainsi qu’au chapitre 6 article 31 de renforcer laction dinformation déducation et de communication sur les effets nocifs liés à la consommation du tabac et sur les avantages du sevrage tabagique grâce à la Commission Nationale de Lutte contre le tabagisme.
Le rapport des la mission de la CCLAT a relevé que Le Gabon a mené diverses activités d’éducation de communication et de sensibilisation aux méfaits de la consommation de tabac et de l’exposition à la fumée du tabac auprès du grand public et de groupes ciblés tels que les jeunes les professionnels des médias les éducateurs et les décideurs.","Answer/report not provided","Answer/report not provided"
"55","Gambia","A POLICY HAS BEEN DEVELOPED THAT ADDRESS THE ISSUE OF ART 5.3","We dont have tobacco industries in this Country","Answer/report not provided"
"56","Georgia","Obligation considered under article 5.3 of the FCTC is encompassed in the National Tobacco Action Plan and also in the amendments to the legislation.","Answer/report not provided","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"58","Ghana","In protecting tobacco control policy development and implementation from the commercial and other vested interests of the tobacco industry the issues was extensively discussed at a stakeholders meeting and it was agreed pending the Minister''s approval that: 
1) The Public Services Commission shall create a policy for the public sector with the express purpose of protecting tobacco control policy development and implementation from tobacco industry influence and interference by 
(a) prohibiting government from interacting with the tobacco industry and any entity or individual acting on behalf of the tobacco industry except to the extent and only to the extent such interaction is strictly necessary to enable effective regulation of the tobacco industry or tobacco products;
(b) ensuring that any interaction is fully transparent and conducted in public when possible
 (c) prohibiting government acceptance or endorsement of partnerships and non-binding or non-enforceable agreements with the tobacco industry including any assistance in drafting proposed tobacco control legislation or policy;
(d) avoiding tobacco-related conflicts of interest within government by banning payments gifts and services (monetary or in-kind) and research funding by the tobacco industry to government institutions officials or employees
2) In addition IMANI Ghana which has been identified to front Tobacco Industry has made a request to participate in the TC IACC meetings that has not been considered because need has not been found to do so.","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","El Estado de Guatemala realiza a través del Ministerio de Salud Pública y Asistencia Social realiza actividades tendientes al combate del tabaquismo especificamente sobre la publicidad de tabaco aplicando normas jurídicas tendientes a proteger la salud de los guatemaltecos sobre los intereses comerciales de las tabacaleres; actualmente existe un proyecto de Ley con el cual se pretende suprimir el patrocinio incluir pictogramas en los empaques de cigarros al cual se le dará seguimiento conjuntamente con una ONG en el Congreso de la República para que éste lo incluya en la agenda legislativa para su posterior aprobación.","Answer/report not provided"
"62","Guyana","Answer/report not provided","Tobacco control policies and standards fall under ths responsibility of the National Tobacco Control Council in accordance with FCTC and the Tobacco Company is not represented on the council.","Tobacco control policies and standards fall under ths responsibility of the National Tobacco Control Council in accordance with FCTC and the Tobacco Company is not represented on the council."
"63","Honduras","La principal es la no injerencia de la industria tabacalera en el patrocinio de actividades de promoción a la salud y de otra índole establecida en las políticas públicas del sector salud. así como. de lo señalado en la Ley Especial para el Control del Tabaco y su Reglamentación","Por medio de la Ley especial para el Control del Tabaco y la declaratoria de los espacios donde no se puede consumir tabaco retiro de los ceniceros en los centros comerciales capacitacion del personal de los centros comerciales personal en hoteleria equipos medicos de diversas instituciones retiro vallas publicitarias maquinas expendedoras de tabaco retiro de publicidad del tabaco en television radio y prensa.","Por medio de la Ley especial para el Control del Tabaco y la declaratoria de los espacios donde no se puede consumir tabaco retiro de los ceniceros en los centros comerciales capacitacion del personal de los centros comerciales personal en hoteleria equipos medicos de diversas instituciones retiro vallas publicitarias maquinas expendedoras de tabaco retiro de publicidad del tabaco en television radio y prensa."
"64","Hungary","Answer/report not provided","No further steps have been made in the implementation of Article 5.3.","National Institute for Health Developments website provides information on tricks applied by tobacco industry.
http://color.oefi.hu/konyv.htm"
"65","Iceland","Ministry of Welfare has taken a positive step forward in tobacco control issues by starting work on making official public policy in tobacco control.The policy could be introduced and presented later this year.","Ministry of Welfare has taken a positive step forward in tobacco control issues by starting work on making official public policy in tobacco control.","Answer/report not provided"
"66","India","A multi-sectoral mechanism has been established and Inter-Ministerial Task Force has been constituted to look into the inter-ministerial issues related to tobacco control and FCTC. in order to faciliate the implementation of 
Article 5.3 of WHO-FCTC a draft ''Code of Conduct for Public Officials'' has been prepared and circulated to different Ministries for their comments. The comments and concerns have been receivd from different Ministries","A multi-sectoral mechanism has been established and Inter-Ministerial Task Force has been constituted to look into the inter-ministerial issues related to tobacco control and FCTC. Further in order to faciliate the implementation of Article 5.3 of WHO-FCTC a draft Code of Conduct for Public Officials has been prepared and circulated to different Ministries for their comments and views.","A multi-sectoral mechanism has been established and Inter-Ministerial Task Force has been constituted to look into the inter-ministerial issues related to tobacco control and FCTC."
"67","Iran (Islamic Republic of)","Iran Tobacco Company was previously a state monopoly involved policy-making and development of legislation. The Act in its Article 18 requires the Ministry of Health and Medical Education to prepare the Bylaw with the Iranian Tobacco Company. Several months ago I.R. Iran privatized the Company which should now prevent the involvement of the tobacco industry in tobacco control policy-making.","Although the production and importation of tobacco is under governmental monopoly they are not among the members of the National tobacco control headquarters. None of the representatives of national tobacco company have permission to attend in tobacco control policy making sessions","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","The Minister for Health has written to all Government Ministers and all Government Departments about the FCTC and our commitments under Article 5.3 explaining that Ireland having ratified the treaty has obligations under Article 5.3 of the FCTC. These obligations not only relate to the Department of Health but to all Government Departments and agencies which have interactions with the tobacco industry in whatever context.
Non-binding guidelines were developed to assist parties in meeting their obligations under Article 5.3 of the FCTC. A copy of the guidelines were enclosed for their information. 
The Minister of Health went on to request that the guidelines be circulated to all relevant officials in the various Departments as a reminder to them of their obligations under the WHO FCTC in the context of any interactions with representatives of the tobacco industry.","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"72","Jamaica","All Government agencies have been sensitize and provided with a copy of Article 5.3. Persons who have been in breach of Article 5.3 were informed and this information shared with public by Civil Society Groups. The Ministry of Health also successfully removed a Tobacco company official from the Board of the Bureau of Standards Jamaica where decisions on labelling of products are made.","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","N/A"
"74","Jordan","Answer/report not provided","Efforts have been put in place to prevent the companies from supporting sports activities.
We cooperate with the Jordan Institution for Standard and Metrology to develop legislation ensuring public access to the relevant information and activities.","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Ministry of Finance annual rate increase of excise duties on tobacco products by 25% which does not have any effect on either reducing the spread of tobacco products.","Answer/report not provided"
"76","Kenya","Creation of awareness among government Ministries on the provision of art 5.3; requiring members of the Tobacco Control Board to declare any affiliation direct or indirect with the tobacco industry. If a person declares that they have affiliations then they are not allowed to sit on the Board. Should He/she be a government official he /she is requested to appoint an alterative; requiring that Tobacco Industry is not invited to tobacco control policy meetings; demanding that the tobacco industry leaves the meeting should they be in attendance; requiring that tobacco industry should not be seen as a stakeholder in tobacco control.","Answer/report not provided","All government departments are required to make any communications with tobacco industry pulic with the participation of Ministry of Public Health the industry is also required to provide information that is required by government or through the government all members of the Tobacco Control Board are required to declare their affiliation to tobacco industry and if they have any they cannot be members of the Board."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Did not support tobacco companies during the last two years in any activity in the country.","Did not support tobacco companies during the last two years in any activity in the country."
"79","Kyrgyzstan","Answer/report not provided","Prices of tobacco products and excise tax rate increase even twice is still very low (rate $ 1 = 46.7 KGS)
1) on cigarettes with the filter - no less than 150 soms in 1000 (50 packs) 3 som per pack of cigarettes
 in 2013 - 180 KGS 3.6 KGS per pack of cigarettes
2) non-filter cigarettes - at least 20 catfish in 1000 (from 2013 - 24 KGS)","Answer/report not provided"
"80","Lao People's Democratic Republic","Advocated policy makers and government officers on Art.5.3 in integrated with other TC meeting and workshops. However the key message can be accessed only to technical officials while TI lobby the hi-ranking","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Tobacco companies are not obligated to publish information on their marketing sponsorship or advertising activities therefore information for the general public is not available.","Tobacco product advertising is allowed only in special publications intended for merchants who deal with the trade of tobacco products as well as in the publications issued and printed in the countries other than European Union Member States and are not intended for the European Union market.
It is prohibited to: 
1) manufacture and trade sweets and snacks as well as toys and other articles in the form of tobacco products which may attract the attention of minors;
2) depict in tobacco product advertising and any other advertising persons smoking;
3) in tobacco product advertisements utilise misleading misinforming false means or other methods which may create an erroneous representation regarding the characteristics of tobacco the effect on health thereof the risks associated with the use of tobacco products or the substances which separate when using tobacco products. 
Merchants the basic activity of which is the manufacture of or trade in tobacco products are prohibited to sponsor events or activities in which several Member States of the European Union are involved or which take place in several Member States of the European Union or which have a cross-border impact. 
 Information on tobacco industry activities expenditures for marketing and other related information is not available for the general population.
One representative from tobacco industry is a permanent member of the State Committee on Restriction of Smoking which is a government delegated committee whose main task is to coordinate measures the purpose of which is to ensure peoples rights to clean unpolluted air free of tobacco smoke and to develop proposals on the measures necessary to restrict smoking.
In 2010 Latvian Parliament (Saeima) has decided to exclude a representative tobacco industrys from the State Committee on Restriction of Smoking."
"82","Lebanon","The NTCP has developed a proposal to the Ministry of Finance. and assigned focal points to it. in order to provide a firewall measure for access to data from the state-owned tobacco industry. This has been endorsed by the minister of public health and currently being reviewed.","Following the re-establishment of the National Tobacco Control Program the capacity to counter tobacco industry intereference has increased considerably.","Following the re-establishment of the National Tobacco Control Program the capacity to counter tobacco industry intereference has increased considerably."
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Des lettres officielles ont été lancées aux différents départements Ministériels pour recenser leurs interactions ou les autres formes de relation avec l’industrie du tabac.","En application de larticle 5.3 nous avons recu le directives à appliquer sur larticle 5.3 de la CCLAT de la part du secretariat de la Convention
Des documents issus de lUNION sont disponibles à Madagascar pour contrer linterference des industries sur le lutte Antitabac particulierement sur le futur nouveau paquets du tabac en vente à Madagascar","Plaidoyer auprès des autres départements ministeriels et des regions sur lapplication de larreté 18171/2003"
"88","Malaysia","Code of Conduct on the Prevention of Tobacco Industry Interference in Health Policymaking has been developed together with SEATCA and now in a process to get legal approval from MOH Legal Advisor. 
MOH is also in a process to develop a guideline to restrict the meeting or appointment between government agencies and Tobacco Industry.","Some initial progress is made with engaged discussions held between the top officials within the Public Service Department (PSD) and MOH for a stepwise process to produce a government administrative circular on the prevention of tobacco industry interference in health policymaking (in accordance with WHO FCTC Article 5.3).","There is no significant progress in implementing Article 5.3 in the past three years."
"89","Maldives","Progress is slow and many significant regulations are hard to pass through the government red tape for proper implementation of the activities.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Increase every year in tobacco tax level--latest change in 2010","Increase every year in tobacco tax level--latest change in 2010"
"92","Marshall Islands","1.	There is no law or policy that explicitly requires public officials to comply with the requirements of Article 5.3 and its guidelines.
2.	There is no regulation to ban those activities described as “socially responsible” by the tobacco industry and importers.
3.	There is a lack of awareness of Article 5.3 of the Convention and its guidelines among public officials.","Policies have been made however regulations need to be made in order to protect the policies. The policies spell out the consequences that might be applied should any tobacco company or individual selling tobacco not complying with the requirements of the Tobacco Act. 
Therefore regulations have been drafted pending approval of the appropriate authority(ies).","The RMI has done very little on that apart from our making the general public about the addictive and harful nature of the tobacco products. Education on tobacco is promoted by both government and non-government groups."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","The Tobacco legislations which came in force in 2009 make provision for a comprehensive ban on advertising promotion and sponsorship. Direct and indirect advertising are banned. The tobacco legislations strictly prohibit the tobacco industry in participation in any activity under the CSR.","The Tobacco legislations which came in force in 2009 make provision for a comprehensive ban on advertising promotion and sponsorship. Direct and indirect advertising are banned. The tobacco legislations strictly prohibit the the tobacco industry in participation in any activity under the CSR.","3.1.2.3 applies"
"95","Mexico","Answer/report not provided","Desde la aprobación de las directrices de aplicación del artículo 5.3 en Noviembre de 2008 las autoridades de la Secretaría de Salud de México se han apegado a las mismas en toda comunicación y relación que ha tenido con la Industria Tabacalera. 
Por razones de relaciones comerciales la Industria tiene derecho de audiencia ante autoridades del ramo a las cuales se han ajustado a los lineamientos de aplicación del artículo 5.3 CMCT. 
Previo a la publicación en 2009 y 2010 de los Acuerdos Secretariales para la incorporación de la Primera y Segunda Ronda de pictogramas y leyendas de advertencia a todo empaquetado y etiquetados de los productos del tabaco de conformidad con la Ley Federal de Procedimientos Administrativos se abrió un proceso de consulta pública sobre la propuesta de regulación y se dio respuesta a todos los comentarios incluidos los de la industria regulada. Así mismo en apego al derecho de audiencia consagrado en la Constitución Política se celebraron reuniones públicas entre funcionarios de la Secretaría de Salud y la industria; a todas las reuniones fueron invitadas las organizaciones de la sociedad civil involucradas en la promoción del control del tabaco. 
En apego al principio del derecho a la información previsto en la legislación nacional cualquier persona interesada puede solicitar al Instituto Federal de Acceso a la Información los pormenores de dichas reuniones.","Desde la aprobación de las directrices de aplicación del artículo 5.3 en la COP 3 Durban Noviembre 2008 las autoridades de la secretaría de Salud de México se han apegado a las mismas en toda comunicación y relación que ha tenido con la Industria Tabacalera. Por razones de relaciones comerciales la Industria tiene derecho de audiencia ante autoridades del ramo a las cuales de la misma manera que la Secretaría de Salud se ajustan a los lineamientos de aplicación del artículo 5.3 CMCT. Los ciudadanos pueden solicitar al Instituto federal de Acceso a la Información los permenores de dichas reuniones."
"96","Micronesia (Federated States of)","We are yet to receive the support from the FSM Congress.","We are yet to receive the support from the FSM Congress.","Answer/report not provided"
