"","Party","2014","2012","2010"
"18","Bolivia","Answer/report not provided","El Ministerio de Salud y Deportes en coordinación con los organismos y expertos nacionales e internacionales esta cordinando la realización de las encuestas GSHAS (Salud Escolar) GATS y GYTS estudio de impacto de las advertencias sanitarias Bolivianas y apoyo la realización de estudios de contaminación de humo de tabaco a nivel Nacional durante el periodo 2010 2012.","Answer/report not provided"
"19","Bosnia and Herzegovina","Most tobacco related surveys performed in collaboration with WHO CDC WB CPHA UNICEF. Main transfer of knowledge and information''s are provided through FCTC Secretariat documents questionnaires and WHO meeting of national focal points for tobacco control. Periodical participation in domestic and international conferences with presentation of survey results)","Answer/report not provided","Answer/report not provided"
"20","Botswana","Answer/report not provided","GYTS is the only survey conducted so far. if funds permit the third edition of GYTS will be conducted. the country is also planning to conduct a research on the determinats of tobacco consumption.","Answer/report not provided"
"21","Brazil","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"22","Brunei Darussalam","The findings of the 2009-2011; National Health and Nutritional Status Survey are currently being analysed. GYTS results have been submitted to Ministry of Health and GATS is currently being proposed. GSHS is in progress","The findings of the 2009-2011; National Health and Nutritional Status Survey are currently being analysed.","Answer/report not provided"
"23","Bulgaria","lang=bg-BG&pageid=470&categoryid=2560&articleid=2566","MoH regularly provides information to different institutions: European Union WHO and NGOs.","MoH uninterruptedly gives information for different institutions: Ec WHO NGOs.
2008 - it was realised from our National Statistical Institute European Health Interview Survey (EHIS). The results about tobacco smoking: 38.8% from Bulgarian citizens on 15 and above years old are current smokers (50.3% male and 28.2% female).
2008 - Global Youth Tobacco Survey (GYTS) realized from the structure of MoH: the National Center for Public Health Protection. The results about tobacco smoking among 13-15 years old school students are: 
58.8% of students had ever smoked cigarettes (Boys = 56.1% Girls = 61.3%)
29.3% currently use any tobacco product (Boys = 26.4% Girls = 31.8%)
28.2% currently smoke cigarettes (Boys = 24.4% Girls = 31.6%)
8.8% currently use other tobacco products (Boys = 10.5% Girls = 6.8%)
21.2% ever smokers initiated smoking before age ten (Boys = 26.6% Girls = 16.3%)
31.2% of never smokers are likely to initiate smoking next year (Boys = 27.0% Girls = 36.4%)."
"24","Burkina Faso","Les principales lois et règlements sur la lutte antitabac au Burkina Faso sont sur le site de l’OMS.","Answer/report not provided","Answer/report not provided"
"25","Burundi","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"26","Cambodia","GYTS. National Adult Tobacco Survey of Cambodia 2011 (NATSC2011). 2014 National Adult Tobacco Survey of Cambodia is on-going implementation by the National Institute of Statistics of the Ministry of Planning","GYTS 2003 National Adult Tobacco Survey of Cambodia 2011 Surveillance on the implementation of the Sub-Decree on Health Warnings launched in 2011.","GYTS National Adult Tobacco Survey of Cambodia 2010 Surveillance on the implementation of the Sub-Decree on Health Warining 2011."
"27","Cameroon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"28","Canada","Canada provided funding to a Canadian NGO for the purpose of maintaining a judicial activity website - see http://www.smoke-free.ca/litigation.","Canada provides funding to a Canadian NGO for the purpose of maintaining a judicial activity website - see http://www.smoke-free.ca/litigation.","Canada has signed a Memorandum of Understanding (MOU) with DGSANCO. Furthermore Canada continues to participate in FCTC working groups has presented in the Americas on smoke-free places has signed a MOU with Brazil and engaged with officials from the Tobacco Free Initiative (TFI). Other federal departments and agencies engage in supporting Article 20. The International Development Research Centre (IDRC) and the Research for International Tobacco Control (RITC) carries out its mission through a combination of research dissemination strengthening of capacity (mentorships fellowships etc) and coordination. Research at the centre advances five priority thematic areas: tobacco farming; health policy and systems interventions for tobacco control; poverty and tobacco; globalization and tobacco; and alternative forms of tobacco use. In addition RITC supports the FCTC Ratification Implementation and Evaluation at the country level and advances special projects such as the Gender Responsive Tobacco Control Research Initiative and the African Tobacco Situational Analyses (ATSA) initiative. 
Canada hosted visits with Mexican and Venezuelan officials addressing information sharing and technical and regulatory matters."
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Participation aux conférences sur la lutte antitabac: COP et INB par le concours du Sécrétariat des parties de lOMS","Answer/report not provided"
"31","Chile","Durante el año 2012 se realizo un Estudio de Opinión Trabajadores de restoranes y pubs frente a ambientes 100% libres de humo de tabaco IPSOS Chile. 2012
Este estudio tuvo por objetivo:- Conocer la opinión de trabajadores de restoranes y pubs frente a la propuesta de ambientes cerrados de uso público 100% libres de humo de tabaco. Se obtuvo una muestra de Meseras y Meseros de Santiago que trabajan en lugares para fumadores y restoranes que tienen espacios diferenciados. Los temas tratados fueron: el conocimiento de la ley vigente. su percepción de cumplimiento. y las ventajas y desventajas que aprecian en la implementación de una nueva normativa- .Conclusiones: El 88% de los trabajadores de restoranes y pubs opina que la exposición al humo de tabaco que emiten otros fumadores es dañina para la salud individual. Y en esto están de acuerdo trabajadores fumadores y no fumadores. no existiendo diferencias según el lugar en el que trabajen. Es un consenso el daño que se genera a los fumadores pasivos. También existe amplio acuerdo sobre los beneficios de implementar una normativa que privilegie los espacios públicos 100% libres de tabaco.
 Durante el año 2013 se realizo el estudio de opinión - Nuevos Aires para Chile Evaluación e Impacto en los Hábitos de las mujeres en espacios públicos 100% Libres de Humo de Tabaco- . IPSOS. Chile. 2013
 Este estudio tiene como objetivo: Conocer como la aplicación de las modificaciones de la Ley 19.419 (que actualiza la normativa chilena frente a los compromisos del Convenio Marco para el Control de Tabaco). impactan en las conductas y hábitos de las mujeres chilenas en espacios cerrados donde anteriormente sí se podía fumar y conocer la opinión de ellas respecto a las nuevas normativas. 
Dentro de las principales conclusiones específicas se observa lo siguiente:: 
 La prohibición de fumar en pubs. restaurantes. discotecas y casinos de juegos es la que alcanza mayor nivel de desacuerdo (24%). sin embargo y a pesar de ser la que despierta menos consenso. sigue teniendo un alto nivel de aprobación entre la población estudiada (68% de las mujeres está de acuerdo o muy de acuerdo con la medida). 
 En relación a la -Percepción de impacto de las Modificaciones a la Ley-
Es destacable que la mayoría de las entrevistadas piense que el consumo de tabaco disminuirá mucho o algo (51%). Si bien existe un alto porcentaje de mujeres que piensa se mantendrá igual. los efectos positivos en la disminución del consumo son mayoritarios.
Como conclusiones generales se observa:
 - La entrada en vigencia de las modificaciones a la ley de consumo de tabaco en espacios públicos. tiene una amplia aceptación por parte de las mujeres. destacando que la aprobación sea igualmente mayoritaria entre las mujeres consumidoras de tabaco y en aquellas que no fuman.

- Las modificaciones son percibidas como un aporte. principalmente en la protección de la salud de las personas que no consumen tabaco. debido al conocimiento del daño que sufren los fumadores pasivos en estos lugares públicos.

- La percepción de disfrute de la experiencia en los lugares que antes se fumaba. como pubs. restoranes y discotecas ha mejorado considerablemente después de la prohibición de hacerlo. lo que se percibe tanto entre fumadoras como no fumadoras. Esto implica que hay una aceptación de la ley no sólo en términos de los beneficios de salud. sino que también de la posibilidad de tener una mejor experiencia en un ambiente cerrado libre de tabaco.

- Si bien la percepción de impacto es mayoritariamente positiva en la mayoría de los ámbitos evaluados. existe una menor percepción positiva respecto del impacto que la ley tendrá en la vida nocturna y en la venta de locales donde está prohibido el consumo de tabaco.

- En este escenario positivo del estudio. se observa que las mujeres del grupo etario más joven (18-25 años). tienen un menor conocimiento de la ley. lo que . mediante la exploración cualitativa. que existe no sólo una valoración positiva en término espaciales respecto de los ambientes 100% libres de humo de tabaco. sino que también existe una valoración. por parte de las fumadoras. de las implicancias que esta indicaciones han tenido en su consumo de tabaco: 
-","Answer/report not provided","Answer/report not provided"
"32","China","Mainly to carry out surveys of the prevalence of tobacco in our country include: global adult tobacco survey (GATS) the global youth tobacco survey (GYTS) the international tobacco control policy evaluation project (ITC) and medical personnel surveys such as smoking-related behaviours.
Public welfare research projects ''flavour agent in the framework Convention on tobacco control regulation of the contents” technical study projects such as research developed aroma-agent detection technologies research results are published on the international SCI-tech journals. In addition crop substitution in tobacco-related research has also been undertaken.","In 2010 the Ministry of Health of the Peoples Republic of China entrusted the Chinese Center for Disease Control and Prevention to organize and conduct Global Adult Tobacco Survey 2010 the content of which includes the background information tobacco use smoking cessation exposure to secondhand smoking expenditures on tobacco of the surveyed and their knowledge of and attitudes toward the harms caused by exposure to secondhand smoking to health etc. as well the implementation of tobacco control policies which has laid a sound foundation for the study on the characteristics influence factors and aftermath of tobacco consumption in China.","In 2010 the Ministry of Health of the Peoples Republic of China entrusted the Chinese Center for Disease Control and Prevention to organize and conduct Global Adult Tobacco Survey 2010 the content of which includes the background information tobacco use smoking cessation exposure to secondhand smoking expenditures on tobacco of the surveyed and their knowledge of and attitudes toward the harms caused by exposure to secondhand smoking to health etc. as well the implementation of tobacco control policies which has laid a sound foundation for the study on the characteristics influence factors and aftermath of tobacco consumption in China."
"33","Colombia","Se han desarrollado estudios sobre los cultivos. los impuestos. los recaudos y los costos en tabaquismo. para fortalecer la gestión y la toma de decisiones respecto al control integral de tabaco.
De igual manera. se han desarrollado cursos en construcción de resúmenes de política basados en evidencia. con el apoyo de la Red de Evipnet de OPS/OMS. Actualmente. el Ministerio de Salud junto con el Instituto de Evaluación de Tecnologías en Salud (IETS). están liderando el proceso de elaboración de un resumen de política sobre la interferencia de la industria tabacalera. y la evaluación del resumen de política sobre publicidad en las cajetillas de cigarrillos.","Se han desarrollado estudios sobre los cultivos los impuestos los recaudos y los costos en tabaquismo para fortalecer la gestión y la toma de decisiones respecto al control integral de tabaco. 
Asimismo se han articulado acciones con REDECUPS para fortalecer las líneas de investigación en tabaco con el fin de enriquecer la información que está disponible sobre el tema y encontrar nuevos conocimientos que permitan tomar decisiones frente al control integral de tabaco de manera más oportuna y eficaz: la idea es fortalecer la relación existente entre la investigación y la construcción de políticas públicas en control integral de tabaco.","Answer/report not provided"
"34","Comoros","Answer/report not provided","Answer/report not provided","rien"
"35","Congo","Avec la loi relative antitabac qui a été promulguée en 2012 nous pouvons dire que notre base des données a été actualisée dans le cadre de la réglementation.","Answer/report not provided","Answer/report not provided"
"36","Cook Islands","Latest surveillance implemented – Population Census 2011","Research especially on Youth smoking is ongoing with financial assistance from WHO and technical assistance from CDC with the GYTS.","There is one NCD STEPS (completed in 2004) and 2 GYTS (2003 and 2008) surveys which have been implemented in Cook Islands."
"37","Costa Rica","La investigación realizada cada 5 años por el IAFA contempla la medición de la prevalencia del consumo de tabaco en la población adulta. además se realiza la Encuesta Nacional sobre Consumo de Drogas en población de Educación Secundaria.
En Diciembre de 2013 se realizó la I Expo-salud de Ciencia y Tecnología: control de tabaco y sus efectos nocivos en la salud.","Answer/report not provided","Answer/report not provided"
"38","Côte d'Ivoire","Participation aux rencontres régionales ou internationales.","Answer/report not provided","Answer/report not provided"
"39","Croatia","Facilitating research surveillance and global exchange of information by establishing the Tobacco Control Section within the Mental Health and Addiction Prevention Unit Department of Health Promotion Croatian Institute of Public Health","Answer/report not provided","Answer/report not provided"
"40","Cyprus","Answer/report not provided","not any","not any"
"41","Czech Republic","Surveys on tobacco use in the Czech Republic were carried out by the National Institute of Public Health in 2012 and 2013 (on a yearly basis since 1998).
The Ministry of Health in cooperation with other ministries and stakeholders have exchanged some information internationally on different tobacco control issues.","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Answer/report not provided","Since last report we have made a large survey including 180.000 danes called National Health Profile. This survey is designed in a way so every of the 98 municipalities and the five regions as a part of the survey get their own profile of health determinants and the possibility to benchmark with national level and other municipalities and regions.","Answer/report not provided"
"45","Djibouti","Answer/report not provided","Voir liste à 3.4.3.4.","Answer/report not provided"
"46","Ecuador","El Ecuador ha participado en la I y II Encuesta Mundial de Tabaco en Jóvenes EMTJ en los años 2001 y 2007.
Está previsto la realización de la III Encuesta Mundial de Tabaco en Jóvenes en este año (2014) 
Se ha incorporado el componente de tabaco en el Sistema Global de Monitoreo de Enfermedades No Transmisibles de la OMS. más allá de lo definido en el instrumento estándar mundial.","Se han realizado estudios tendientes a identificar como la industria del tabaco interfiere en las políticas de salud y la lucha antitabáquica","Answer/report not provided"
"47","Egypt","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"48","El Salvador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"49","Estonia","Consolidated texts of Estonian legislation are published in Riigi Teataja https://www.riigiteataja.ee/en/","no changes from the last report","Answer/report not provided"
"50","European Union","Eurobarometer - October 2009; report published in 2010: http://ec.europa.eu/public_opinion/archives/ebs/ebs_332_en.pdf
Eurobarometer qualitative study - Tobacco packaging health warning labels - published March 2012:
http://ec.europa.eu/health/tobacco/docs/eurobaro_tobaccowarninglabels_ql_5818_en.pdf
 Eurobarometer 385 report published in May 2012:
http://ec.europa.eu/health/tobacco/docs/eurobaro_attitudes_towards_tobacco_2012_en.pdf
Sambrook Research International ''A Review of the Science Base to Support the Development of Health Warnings for Tobacco Packages '' Report prepared for the European Commission Directorate General for Health and Consumers 2009.
http://ec.europa.eu/health/tobacco/docs/warnings_report_en.pdf
Implemented a qualitative Eurobarometer study investigating a second generation of tobacco packaging health warnings. Report published in March 2012 at http://ec.europa.eu/health/tobacco/docs/eurobaro_tobaccowarninglabels_ql_5818_en.pdf","Eurobarometer - October 2009; report published in 2010: http://ec.europa.eu/public_opinion/archives/ebs/ebs_332_en.pdf
Eurobarometer qualitative study - Tobacco packaging health warning labels - published March 2012:
http://ec.europa.eu/health/tobacco/docs/eurobaro_tobaccowarninglabels_ql_5818_en.pdf 
Eurobarometer 385 report published in May 2012:
http://ec.europa.eu/health/tobacco/docs/eurobaro_attitudes_towards_tobacco_2012_en.pdf
Sambrook Research International A Review of the Science Base to Support the Development of Health Warnings for Tobacco Packages Report prepared for the European Commission Directorate General for Health and Consumers 2009.
http://ec.europa.eu/health/tobacco/docs/warnings_report_en.pdf
Implemented a qualitative Eurobarometer study investigating a second generation of tobacco packaging health warnings. Report published in March 2012 at http://ec.europa.eu/health/tobacco/docs/eurobaro_tobaccowarninglabels_ql_5818_en.pdf","Answer/report not provided"
"51","Fiji","This is another grey area that we lack and resources plus manpower equals funding is a big need in order to have data and complete reports written.","A WHO STEPS survey is currently being implemented.","Answer/report not provided"
"52","Finland","The National Institute for Health and Welfare (THL) has been carrying out regularly three national surveys (Health behaviour and health among Finnish adult population survey FINRISK-survey and School Health survey) that include several questions on tobacco use passive smoking and cessation. The surveys have constantly been developed and now they include also information on e.g. tobacco dependence. THL has also participated in European School Survey Project on Alcohol and Other Drugs (ESPAD) -study since the beginning.GYTS -study was carried out first time in 2013.
Since 2009 the Finnish Tobacco Act has obligated THL and the Regional State Administrative Agency in cooperation with it to: 
1) be responsible for the nation-wide and regional action to reduce smoking; 
2) provide other State authorities and local authorities with health education programmes and other material on the dangers and harms to health originating from smoking; 
3) issue instructions aimed in particular at persons working with children and young people health care professionals public figures employers and mass-media journalists on recommendable methods for avoiding and reducing smoking.","The National Institute for Health and Welfare (THL) has been carrying out three national surveys (Health behaviour and health among Finnish adult population survey FINRISK-survey and School Health survey) that include several questions on tobacco use passive smoking and cessation. The surveys have constantly been developed and now they include also information on e.g. tobacco dependence. THL has also participated in European School Survey Project on Alcohol and Other Drugs (ESPAD) -study since the beginning. Since 2009 the Finnish Tobacco Act [Section 23 (22.12.2009/1538)] has obligated THL and the Regional State Administrative Agency in cooperation with it to: 
1) be responsible for the nation-wide and regional action to reduce smoking; 
2) provide other State authorities and local authorities with health education programmes and other material on the dangers and harms to health originating from smoking; 
3) issue instructions aimed in particular at persons working with children and young people health care professionals public figures employers and mass-media journalists on recommendable methods for avoiding and reducing smoking.
The FIOH has carried out follow-up surveys concerning occupational exposure to tobacco smoke since 1994. First surveys were focused on workplaces in general and since 1999 on the hospitality industry. The follow-up has consisted of both national questionnaire surveys and measurements of exposure in workplaces. 
The FIOH has participated in the dissemination of information concerning tobacco legislation among national trade union parties representing both employers and workers as well as among inspectors in occupational safety and health. Additionally the FIOH has carried out training among occupational health care professoionals concerning good practices in how to quit smoking.","The FIOH has carried out follow-up surveys concerning occupational exposure to tobacco smoke since 1994. First surveys were focused on workplaces in general and since 1999 on the hospitality industry. The follow-up has consisted of both national questionnaire surveys and measurements of exposure in workplaces. 
The FIOH has participated in the dissemination of information concerning tobacco legislation among national trade union parties representing both employers and workers as well as among inspectors in occupational safety and health. Additionally the FIOH has carried out training among occupational health care professionals concerning good practices in how to quit smoking. 
The National Institute for Health and Welfare has been carrying out three national surveys (Health behaviour and health among Finnish adult population survey FINRISK-survey and School Health survey) that include several questions on tobacco use passive smoking and cessation. The surveys have constantly been developed and now they include also information on e.g. tobacco dependence."
"53","France","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"54","Gabon","Progrès en rapport avec la promulgation de la loi antitabac.","Answer/report not provided","Answer/report not provided"
"55","Gambia","Answer/report not provided","WHO STEPS survey implemented in 2010.","Answer/report not provided"
"56","Georgia","Answer/report not provided","Implemented WHO STEPwise Survey in 2010 the report was published in 2011.","Answer/report not provided"
"57","Germany","Answer/report not provided","Answer/report not provided","The German Cancer Research Center in 2009 published The Tobbaco Atlas Germany that gives a detailed overview on tobacco control policy in Germany. www.tabakkontrolle.de"
"58","Ghana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","Se está recolectando toda la información para la creacion de la base de datos con las leyes y reglamentos de control del tabaco así como sobre lo referente al cumplimiento de la Ley de Creación de los Ambientes Libres de Humo de Tabaco.","Answer/report not provided"
"62","Guyana","Answer/report not provided","During the past three years the Ministry of health has conducted the Global Youth Tobacco Survey Global School Health Survey Global School Personnel Survey and the Global Health Professionals Survey. In additon the National Demographic Health Survey which contained a section on smoking in adults was conducted. This information is shared with both local and international partners to help in tobacco control efforts. Health records or patient records now includes tobacco use.","During the past three years the Ministry of health has conducted the Global Youth Tobacco Survey Global School Health Survey Global School Personnel Survey and the Global Health Professionals Survey. In additon the National Demographic Health Survey which contained a section on smoking in adults was conducted. This information is shared with both local and international partners to help in tobacco control efforts. Health records or patient records now includes tobacco use."
"63","Honduras","El IHADFA no cuenta con presupuesto para llevar a cabo investigaciones sobre el control del tabaco a nivel nacional. sin embargo ha llevado a cabo investigaciones sobre incidencia y prevalencia del consumo de tabaco en algunos centros educativos de educación básica y media de las ciudades de Tegucigalpa y Comayagüela.","Art# 8 de la Ley especial Control del tabaco. Competencias en materia educativa que habla de que se llevan a cabo proyectos de investigacion que ilustren sobre la grave amenaza que conlleva el consumo de los productos sobre el tabaco. El IHADA a llevado a cabo estudios desde 1988 sobre la prevalencia del consumo de tabaco en universidades escuelas colegios pero debido al poco presupuesto no han sio a nivel nacional.","Art# 8 de la Ley especial Control del tabaco. Competencias en materia educativa que habla de que se llevan a cabo proyectos de investigacion que ilustren sobre la grave amenaza que conlleva el consumo de los productos sobre el tabaco. El IHADA a llevado a cabo estudios desde 1988 sobre la prevalencia del consumo de tabaco en universidades escuelas colegios pero debido al poco presupuesto no han sio a nivel nacional."
"64","Hungary","For point 3.4.3.6: The restriction of smoking bans and the introduction of pictorial warnings have attracted great international attention. We shared the text of the Act with other countries. especially members of the EU. 
Experts of the WHO and the ENSP (European Network for Smoking and Tobacco Prevention) have provided expertise during the preparation of the Act.","for point 3.4.3.6: The restriction of smoking bans and the introduction of pictorial warnings have attracted great international attention. We shared the text of the Act with other countries especially members of the EU. 
Experts of the WHO and the ENSP (European Network for Smoking and Tobacco Prevention) have provided expertise during the preparation of the Act.","The following studies had been performed:
-Global Youth Tobacco Survey (GYTS) 2008 hungarian study
-Research on introducion of pictorial warnings on tobacco packages in Hungary
-Research for modification Act XLII of 1999 protection of non smokers
-Research on increasing tobacco tax on tobacco consumption"
"65","Iceland","Surveys on tobacco consumption are done 3-4 times a year.
Data dates back to 1985. 2013 March - Desember Household Surveys done by Capacent-Gallup.
Based on phone and internet based surveys.
http://www.landlaeknir.is/servlet/file/store93/item22223/4022967_Arsskyrsla_reykinga_100114.pdf
The report of the survey is provided in Annex 1 to this report
A survey on all tobacco use. Emphasized on smokeless tobacco use among men. Done by Capacent-Gallup 2012 for Directorate of Health 
The report of the survey is provided in Annex 2 to this report","Surveys on tobacco consumption are done 3-4 times a year. Data dates back to 1985.
In February - September 2011 a Household Survey was done by Capacent-Gallup providing information on tobacco use prevalence. See Annex 1 to this report.
A survey on smokeless tobacco use was done by Capacent-Gallup in June 2011.","Answer/report not provided"
"66","India","The 12th Five Year Plan for the National Tobacco Control Programme has been approved and funds have been factored in for conducting GATS and GYTS surveys. It has also been proposed to conduct GYTS with states level estimates on the lines of GATS.","The Global Adult Tobacco Survey (GATS) was conducted in 2009-10 and released by the Health Minister in October 2010. 
One National and 5 Regional GATS dessimination workshops have been organised to sensitise the key policy makers and media on the findings of the GATS. The reports of the GATS are also disseminated through the state level dissemination seminars.","Ministry of Health & Family Welfare is implementing the Global Adult Tobacco Survey in collaboration with the International Institute of Population Sciences (IIPS) Mumbai as the implementing agency and WHO and Centre for Disease Control (CDC) are providing technical assistance. The GATS will provide the baseline data & estimates of the prevalence levels of awareness about tobacco laws etc. The information will be used for prioritizing the activities under the NTCP & for evaluating outcomes of the program.
The writing of the GATS report is underway and data will be released in mid-September 2010.
The other surveys used are the National Family Health Survey (NFHS) and the Global Youth Tobacco Survey (GYTS)."
