"","Party","2014","2012","2010"
"11","Bangladesh","a. Introduce pictorial warning on the pack. b. Enhance tax on tobacco. c. Strenthening National Tobacco Control Cell.","Answer/report not provided","Answer/report not provided"
"12","Barbados","Priorities for implementation of the FCTC are enactment of legislation for packaging and labelling of tobacco products. This process has been started and it is expected that legislation will be brought to the Parliament by the end of 2014. In addition legislation to regulate the e-cigarette is also being prepared. The Cabinet of Barbados has agreed that e-cigarettes should be treated as the standard tobacco products including provisions for increased taxation regulations banning smoking in public places and the sale of tobacco to minors. Given the pervasiveness of the internet and social media which influence behavioural patterns in-country Barbados is interested in working with regional partners to develop a regional protocol to govern tobacco advertising promotion and sponsorship in accordance with Article 13. The Ministry of Health is exploring the feasibility of establishing a national coordinating mechanism to administer tobacco control policies. Specifically the Ministry of Health needs input form the Ministry of Finance and the Customs and Excise Department to develop a position on the Protocol on Illicit Trade in Tobacco given its complex nature. The Ministry of Health would welcome technical assistance from PAHO in this respect. Barbados if fully supportive of the implementation of the FCTC and will continue to work to implement its provisions and to participate in all regional and international fora on tobacco control. Barbados is also committed to the work of the COP to set the agenda for global tobacco control; however a request is made for consideration of funding to support such country participation. Barbados will continue to be a regional leader in tobacco prevention and control and the Government is giving consideration to hosting a sub-regional meeting on taxation and other demand reduction strategies in collaboration with PAHO.","Tobacco prevention and control within the Barbadian context remains very health sector driven. Our challenge in moving forward is getting full commitment from other agencies including customs law enforcement finance and education. Because of limited human resources Barbados has concentrated much of the efforts on tobacco control in the Health Promotion Unit of the Ministry of Health; and to date there is no specific focal point for tobacco prevention and control. While remaining committed to all of the articles of the FCTC developing countries such as Barbados will have to concentrate their efforts on specific areas including legislation taxation packaging and labelling; and education that are most pertinent to the local context. For example enacting a protocol for illicit trade will require the establishment of a well designed mechanism yet illicit trade in Barbados is not considered to be a major point of concern at this time. 
We would expect more in terms of leadership capacity building and technical expertise from PAHO/WHO as we continue to work to implement the FCTC. Barbados takes this opportunity to renew its commitment to the full implementation of the FCTC and taking part in all relevant fora.","Answer/report not provided"
"13","Belarus","Restricting tobacco consumption by informing the public participation in the preparation of legislation incentives for reducing tobacco consumption (Law on Advertising GOST etc.) implementation of the Concept implementation of the state policy on combating tobacco consumption in 2011-2015 and comprehensive action plan for the fight against tobacco smoking for 2011-2015.","Limit consumption of tobacco by educating the population participated in drafting legislation to encourage reduction in consumption of tobacco (the Law on Advertising GOST etc.) implementation of the Concept of state policy to counter tobacco use in the 2011-2015 Comprehensive Plan and the measures to combat tobacco use in the 2011-2015.","Restricting tobacco use by educating the population participated in drafting legislation to encourage reduction in consumption of tobacco (the Law on Advertising GOST etc.)"
"14","Belgium","Le priorités dépendront du prochain gouvernement qui sera mis en place après les élections du 25 mai 2014","The priorities to implement the WHO FCTC will be defined by the next government. The priorities of the former government in the framework of the Belgian Cancer Plan was tobacco cessation.","The priorities to implement the WHO FCTC will be defined by the next government. The priorities of the former government in the framework of the Belgian Cancer Plan was tobacco cessation."
"15","Belize","Medium to Low","Answer/report not provided","Answer/report not provided"
"16","Benin","lutter contre linterférence de lindustrie du tabac dans les politiques de santé publique
adoption dune nouvelle loi antitabac conforme aux directives de la CCLAT
vulgarisation et application de cette loi
interdiction formelle de fumer dans les lieux à usage collectif
offre de soins sevrage tabagique aux fumeurs qui veulent arrêter
renforcer la sensibilisation de toutes les cibles sur les méfaits du tabagisme
mise en application du protocole de lutte contre le commerce illicite du tabac","Answer/report not provided","Answer/report not provided"
"17","Bhutan","Priorities are:
Intensify IEC and advocacy and implement sustained public awareness campaigns. 
Operational research and surveys to strengthen programme understanding and management. 
Capacity building at district and national level for effective implementation of Tobacco Control Act and FCTC provisions.
 Build capacity on tobacco cessation services and establish cessation facilities.","Intensify IEC and advocacy and implement sustained public awareness campaigns
Address the issue of supply reduction and monitoring of illicit trade through relevant enforcement agencies.
Operational research and surveys to strengthen programme understanding and management.
Capacity building at district and national level for effective implementation of Tobacco Control Act and FCTC provisions
Build capacity on tobacco cessation services and establish cessation facilities","? Intensify IEC and advocacy on tobacco control. Implement sustained  public awareness campaign against tobacco use through media.
? Strengthen support to districts especially in the area of monitoring and  evaluation of their tobacco control activities.
? Address the issue of supply reduction and monitoring of illicit trade  through relevant enforcement agencies.
? Operational research and surveys to strengthen programme understanding and management.
? Increase the programme reach to special population groups like youths  adolescents women and lower socio-economic groups. 
? Capacity building at district and national level for effective    implementation of Tobacco Control Act and ban on sales of tobacco  products.
? Build capacity on tobacco cessation services and establish cessation  facilities atleast in the tertiary healthcare system."
"18","Bolivia","Answer/report not provided","Paquete de medidas MPOWER priorizando ambientes libres de humo art. 13 del CMCT y advertencias sanitarias.","Answer/report not provided"
"19","Bosnia and Herzegovina","Harmonisation of national legislation with FCTC inspection services and penalties ETS exposure and work with hospitality sector cost-benefit analysis of smoking prevention and cessation services international collaboration. Enfor??ment of tobacco control legislation in the Republic of Srpska advocacy for succesfull implementation of programs and plans organization of smoking prevention campaigns improvmentof access to tobacco cessation services.","Harmonisation of entity tobacco control legislation establishment of national mechanisms for implementation of FCTC advocacy for national smoking prevention campaigns improment of access to tobacco cessation services.","Answer/report not provided"
"20","Botswana","Answer/report not provided","Articles 6 8 9 10 11 12 13 15 and 16","Answer/report not provided"
"21","Brazil","- Regulation of national 100% smoke free legislation.
- Strengthen the national program of tobacco production diversification.
- Implement FCTC obligations in national policies for consumer protection. agriculture. women and environment.- National research agenda that meets the national objectives of the FCTC.- Implement article 5.3 and its policies in different government sectors.
- Define funds from the Ministries for activities of FCTC implementation.
- Evaluate measures to prevent packages to continue being used as advertising.
- Elaborate the 4th group of health warnings in tobacco advertising and packs.","- Adopt a national 100% smoke free legislation.
- Strengthen the national program of tobacco production diversification.
- Implement FCTC obligations in national policies for consumer protection agriculture women and environment.
- National research agenda that meets the national objectives of the FCTC.
- Implement article 5.3 and its policies in different government sectors.
- Create the Observatory on the National Policy on Tobacco Control.
- Define funds from the Ministries for activities of FCTC implementation.
- Strengthen the price and tax policy on tobacco products.
- Evaluate measures to prevent packages to continue being used to maintain the false idea that some cigarettes are less harmful than others.
- Elaborate the 4th group of health warnings in tobacco advertising and packs.
- Evaluate measures to implement a broader restriction on tobacco advertisement.","- Adopt a national 100% smoke free legislation.
- Strengthen the national program of tobacco production diversification.
- Implement FCTC obligations in national policies for consumer protection agriculture women and environment.
- National research agenda that meets the national objectives of the FCTC.
- Implement article 5.3 and its policies in different government sectors.
- Create the Observatory on the National Policy on Tobacco Control.
- Define funds from the Ministries for activities of FCTC implementation.
- Strengthen the price and tax policy on tobacco products.
- Evaluate measures to prevent packages to continue being used to maintain the false idea that some cigarettes are less harmful than others.
- Elaborate the 4th group of health warnings in tobacco advertising and packs.
- Evaluate measures to implement a broader restriction on tobacco advertisement."
"22","Brunei Darussalam","Packaging and labelling of tobacco products
Protection from exposure to tobacco smoke
Sales to and by minors
Education communication training and public awareness
Tobacco dependence treatment
Illicit trade in tobacco products","1. Packaging and labelling of tobacco products
2. Protection from exposure to tobacco smoke
3. Sales to and by minors
4. Education communication training and public awareness
5. Price and tax measures to reduce the demand for tobacco
6. Illicit trade in tobacco products","Answer/report not provided"
"23","Bulgaria","Ministry of Health (MoH) implements the National program for prevention of chronic non-communicable diseases 2014-2020 in Republic of Bulgaria.
Under the jurisdiction of The Ministry of Health are the articles 4 5 7 8 11 12 14 19 20 21 and 22. The Ministry of Health is coordinating institution about the implementation of WHO Framework Convention on Tobacco Control (FCTC) in Republic of Bulgaria.
Ministry of Finance and the Customs Agency are competent institutions about: art. 6 15 of FCTC. Customs Agency s directly responsible for implementation of art. 15.
Ministry of Economy and Energy are responsible to implementation Article 11 13 and 16 of FTCT.
Ministry of Agriculture and Foods is competent institution art. 9 10 17 and 18 of FCTC.
Tobacco and Tobacco Products Institute is a member of the Agricultural Academy - Ministry of Agriculture and Food.","From Ministry of Health: the MoH implements the National Program for Tobacco Smoking Limitation 2011-2015 in Republic of Bulgaria of Council of Ministers. The Ministry of Health has under its jurisdiction articles 4 5 7 8 11 12 14 19 20 21 and 22 and all of the rest articles which are connected with the national coordination of the implementation of FCTC in Republic of Bulgaria.
From Ministry of Finance: art. 6 15 (the Customs Agency is under jurisdiction of MoF). Customs Agency s directly responsible for art. 15.
From Ministry of Economics Energetics and Tourism: the imposition of Article 11 13 and 16 of the WHO Framework Convention on Tobacco Control is in the competence of the Ministry of Economy Energy and Tourism.
From Ministry of Agriculture and Foods: to promote the alternative production by art. 9 10 (the TTPI is under jurisdiction of MoAF) 17 and 18.
From TTPI: In order to implement more effective the Art.9&10 WHO FCTC Guidelines European Directive 2001/37/EU as well as complying the obligations appointed under national legislation and the international engagements Bulgarian Tobacco and Tobacco Products Institute nominates the following priorities in the tobacco control sphere:
- regarding the mandatory reports on tobacco products ingredients as a Regulator to process the submitted information through EMTOC system; to exert efforts in effective dialogue with the reporting parties as appropriate to convince them to submit their data on unified electronic formats as DG SANCO (EC) recommendations;
- to change and supplement the Bulgarian Tobacco and Tobacco Products Act in the section concerning the ingredient information submission as well as to elaborate a new Regulation to the Act envisaging the EMTOC -system implementation;
- easy access on an internet public site containing information destined for the consumers about toxicological effects of some of the most dangerous additives used in tobacco products manufacturing;
- scientific research and investigations aiming to develop and set into practice an effective Regulation of the TNCO contents of the RYO (fine-cut) tobacco on the national market as well as to regulate the characteristics of the available auxiliary materials used when consume this type tobacco product; to inform the public and consumers about the smoke composition/contents and the health risks;
- improving the expert qualification of the personnel; the precision of the analyses; to implement the validated methods (SOP`s) established by WHO.
- comprehensive actions aiming to fund and to supply new TTPI`s laboratories equipment including apparatus allowing identification and quantity determination of the extended contents and emissions spectrum except the controlled TNCO contents (such as benz[a]pyrene TNSA`s pesticides residues etc).
- prolonging the very useful cooperation and information knowledge and experience exchange in tobacco control area with the European and the inte","From Ministry of Health: the MoH implements the National Program for Tobacco Smoking Limitation 2011-2015 in Republic of Bulgaria of Council of Ministers. The Ministry of Health has under its jurisdiction articles 4 5 7 8 11 12 14 19 20 21 and 22 and all of the rest articles which are connected with the national coordination of the implementation of FCTC in Republic of Bulgaria.

From Ministry of Finance: art. 6 15 (the Customs Agency is under jurisdiction of MoF). Customs Agency s directly responsible for art. 15.

From Ministry of Economics Energetics and Tourism: the imposition of Article 11 13 and 16 of the WHO Framework Convention on Tobacco Control is in the competence of the Ministry of Economy Energy and Tourism.

From Ministry of Agriculture and Foods: to promote the alternative production by art. 9 10 (the TTPI is under jurisdiction of MoAF) 17 and 18.
From TTPI: In order to implement more effective the Art.9&10 WHO FCTC Guidelines European Directive 2001/37/EU as well as complying the obligations appointed under national legislation and the international engagements Bulgarian Tobacco and Tobacco Products Institute nominates the following priorities in the tobacco control sphere:
- regarding the mandatory reports on tobacco products ingredients as a Regulator to process the submitted information through EMTOC system; to exert efforts in effective dialogue with the reporting parties as appropriate to convince them to submit their data on unified electronic formats as DG SANCO (EC) recommendations;
- to change and supplement the Bulgarian Tobacco and Tobacco Products Act in the section concerning the ingredient information submission as well as to elaborate a new Regulation to the Act envisaging the EMTOC -system implementation;
- easy access on an internet public site containing information destined for the consumers about toxicological effects of some of the most dangerous additives used in tobacco products manufacturing;
- scientific research and investigations aiming to develop and set into practice an effective Regulation of the TNCO contents of the RYO (fine-cut) tobacco on the national market as well as to regulate the characteristics of the available auxiliary materials used when consume this type tobacco product; to inform the public and consumers about the smoke composition/contents and the health risks;
- improving the expert qualification of the personnel; the precision of the analyses; to implement the validated methods (SOP`s) established by WHO.
- comprehensive actions aiming to fund and to supply new TTPI`s laboratories equipment including apparatus allowing identification and quantity determination of the extended contents and emissions spectrum except the controlled TNCO contents (such as benz[a]pyrene TNSA`s pesticides residues etc).
- prolonging the very useful cooperation and information knowledge and experience exchange in tobacco control area with the European and th"
"24","Burkina Faso","L’augmentation des prix des produits du tabac à travers la hausse des taxes ;
L’organisation d’une vaste campagne multimédia de communication et de sensibilisation sur le tabagisme ;
L’application effective des dispositions de la loi antitabac de 2010 et des trois décrets d’application ;
L’adoption de l’arrêté interministériel sur le conditionnement et l’étiquetage ;
L’adoption du décret portant définition des points de vente des produits du tabac ;
L’adoption de l’arrêté portant création d’un fonds national pour la lutte antitabac au Burkina Faso ;
Le renforcement des compétences des acteurs de la lutte antitabac ;
La ratification du protocole pour éliminer le commerce illicite sur les produits du tabac par l’assemblée nationale ;
L’élaboration du nouveau plan stratégique 2014-2018.","Vulgarisation de la loi et des décrets dapplication 
Mise en place du comité multisectoriel de lutte anti tabac","Answer/report not provided"
"25","Burundi","Answer/report not provided","Adoption par le Parlement du projet de loi antitabac préparation des mesures de mise en application de la loi; élaboration du plan stratégique de lutte contre le tabac évaluation des besoins","Answer/report not provided"
"26","Cambodia","Article 11. Article 13. Article 12. 14 and Article 6","Article 8 Article 11 Article 13 Article 12 14","Article 8 Article 11 Article 13 Article 12 14"
"27","Cameroon","La mise en place d’un comité national le cas échéant d’un secrétariat technique en charge de la mise en œuvre des dispositions de la CCLAT et nouvelles directives","Answer/report not provided","Answer/report not provided"
"28","Canada","Canada has fully implemented the provisions of the FCTC. subject to sovereign right. and will continue to support the domestic and international principles and goals of the FCTC.
Canada continues to implement that FCTC through the Federal Tobacco Control Strategy (FTCS).
The FTCS has helped reduce smoking rates to an all-time low. The continued comprehensive and collaborative approach of the Strategy will help to preserve the gains of the past decade and continue the downward trend in smoking to reduce tobacco related death and disease among Canadians. 
To support this. the Government of Canada is investing over $230 million over the 2012-17 time period. To protect Canadians. especially young people. from the health consequences of tobacco use. the Strategy continues to focus on:
preventing children and youth from starting to smoke;
helping people to quit smoking; helping Canadians protect themselves from second-hand smoke; and
regulating the manufacture. sale. labeling and promotion of tobacco products by administering the Tobacco Act.


Under the renewed Strategy. the Government of Canada will continue to implement and enforce a strict regulatory environment that limits the tobacco industry''s ability to use marketing to attract new smokers. 

The Government of Canada will continue to inform Canadians about the health hazards of smoking.

The 2012-17 Strategy will place a specific emphasis on two groups with higher rates of smoking than most Canadians and on tobacco as a risk factor for serious disease. Specifically:

Health Canada is committed to working with First Nations and Inuit partners to take steps to reduce and prevent smoking. Under the renewed Strategy. funding will assist First Nations and Inuit communities to implement and strengthen tobacco control measures. 

Health Canada is launching a marketing awareness and outreach campaign in partnership with the Canadian Cancer Society. using popular channels like Facebook and Twitter. to get young people talking together about smoking. about quitting. and remaining smoke-free.


Canada remains a strong and committed global partner to reduce tobacco use. Canada will continue to follow and promote best practices set out in the World Health Organization''s Framework Convention on Tobacco Control. Canada will also cooperate on cross-border efforts to stop trafficking of illegal tobacco products. Canada will continue to participate in multilateral negotiations to develop international guidelines and respond to requests to share our expertise in tobacco control.

Funding is provided: to support Public Safety Canada''s efforts to monitor contraband tobacco activity; to the Royal Canadian Mounted Police to monitor contraband tobacco trafficking activities and the trans-border/trans-national movement of illicit tobacco products; and. to the Canada Border Services Agency to liaise with tobacco authorities at all levels and to monitor both national and global contraband tobacco.","Engaging other federal government partners to address the contraband tobacco continued participation in the negotiations on the Protocol to eliminate illicit trade in tobacco products and continued work with sub-national jurisdictions to enhance cessation inititaives.
Canada remains compliant with the FCTC in all areas where supported by national law.
Canada remains supportive of the activities undertaken by the FCTC working groups and is intent on participating at COP5.","Working with other federal government partners to address the contraband issue working with sub national jurisdictions to enhance cessation continue our participation in FCTC working groups on articles 9 10 12 and 14 and participating in COP 4."
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","- Protection des politiques de santé publique en matière de lutte Anti-tabac contre les intérêts commerciaux et autres de lindustrie du Tabac;
- Protection du Public contre l exposition à la fumée passive du tabac;
- Education communication formation et sensibilisation du public sur les mefaits du tabagisme;
- Protection des mineurs sur laccès des produits du tabac;
 -Mises en garde sanitaires conditionnement et étiquetage des produits du tabac.","Answer/report not provided"
"31","Chile","Las prioridades durante el periodo tuvieron relación con la modificación a la ley de tabaco y la implementación y monitoreo del artículo 8° y 13° del CMCT. 
En cuanto a la Publicidad el Art 3ª ( ley 19.419) establece lo siguiente:
- Se prohíbe la publicidad del tabaco y de elementos de las marcas relacionados con dicho producto.. 
La prohibición indicada se extiende en los mismos términos y con los mismos efectos a la publicidad indirecta realizada por medio de emplazamiento. donde se muestra en medios de comunicación masiva el consumo de productos o marcas de productos hechos de tabaco. 
Del mismo modo. se prohíbe en programas transmitidos en vivo. por televisión o radio. en el horario permitido para menores. la aparición de personas fumando o señalando características favorables al consumo de tabaco. 
Asimismo. se prohíbe la publicidad en las señales internacionales de los medios de comunicación chilenos o de páginas de internet cuyos dominios correspondan a la terminación “punto cl”. 
Las compañías tabacaleras deberán informar anualmente al Ministerio de Salud el detalle de donaciones efectuadas. así como de los gastos en que incurran en virtud de convenios con instituciones públicas. organizaciones deportivas. comunitarias. entidades académicas. culturales y organizaciones no gubernamentales .
En cuanto a las prohibiciones Art 10º ( Ley 19.419) establece:
Se prohíbe fumar en los siguientes lugares: 
a) Todo espacio cerrado que sea un lugar accesible al público o de uso comercial colectivo. independientemente de quien sea el propietario o de quien tenga derecho de acceso a ellos. 
b) Espacios cerrados o abiertos. públicos o privados. que correspondan a dependencias de: 
1. Establecimientos de educación parvularia. básica y media. 
2. Recintos donde se expendan combustibles. 
3. Aquellos lugares en que se fabriquen. procesen. depositen o manipulen explosivos. materiales inflamables. medicamentos o alimentos. 
4. En las galerías. tribunas y otras aposentadurías destinadas al público en los recintos deportivos. gimnasios o estadios. Esta prohibición se extiende a la cancha y a toda el área comprendida en el perímetro conformado por dichas galerías. tribunas y aposentadurías. salvo en los lugares especialmente habilitados para fumar que podrán tener los mencionados recintos. 
c) Medios de transporte de uso público o colectivo. incluyendo ascensores Se prohíbe fumar en los siguientes lugares:","La prioridad para el control de tabaco en el año 2012 es la aprobación de las modificaciones a la Ley 19.419 que se discute actualmente en el Senado de Chile.","Answer/report not provided"
"32","China","Performing in focus area and tasks including: (1) fully introduce public smoking ban; (2) in-depth controlled publicity and education; (3) widely prohibited tobacco advertising promotion and sponsored; (4) constantly strengthened cigarette packaging health warning; (5) practical strengthened tobacco tax and price; (6) established perfect tobacco products ingredients control and information disclosure system; (7) effective combat tobacco products illegal trade; (8) provide quit service; (9) accelerated construction tobacco monitoring information systems.","Priorities for implementation cover: (1) promotion of a multisectoral coordination mechanism and push the progress of compliance in China; (2) work out tobacco control strategies and plans in compliance with Chinas actual situation; (3) improve the laws and regulations in relation to the tobacco control; and (4) conduct education on tobacco control for the public and enhance the publics awareness of health.","Priorities for implementation cover: (1) promotion of a multisectoral coordination mechanism and push the progress of compliance in China; (2) work out tobacco control strategies and plans in compliance with Chinas actual situation; (3) improve the laws and regulations in relation to the tobacco control; and (4) conduct education on tobacco control for the public and enhance the publics awareness of health."
"33","Colombia","- Fortalecer el sistema de seguimiento y monitoreo a la implementación del Convenio Marco y de las estrategias en control integral de tabaco que se plantean para el corto. mediano y largo plazo.
- Red de investigación en temas claves como: cultivos. publicidad de productos de tabaco. indicadores sociales y económicos sobre la producción de tabaco. seguimiento y monitoreo.
- Monitoreo de la interferencia de la industria tabacalera.
- Defensa jurídica.
- Fortalecimiento de la capacidad intersectorial del Estado colombiano para la toma de decisiones en el marco de la política de control integral de tabaco. así como la capacidad para hacer inspección. vigilancia y control de la implementación de la política.","- Construir y poner en marcha la política de control de tabaco en el marco del Plan Decenal de Salud Pública.
- Brindar asistencia técnica a las entidades territoriales y a otros sectores para facilitar la implementación de la norma.
- Fortalecer la capacidad de inspección vigilancia y control de las entidades competente para la implementación efectiva de la política de control de tabaco.
- Establecer programas de educación y concientización para diferentes audiencias.
- Mejorar y fortalecer la articulación intersectorial para el desarrollo de las estrategias y medidas que se planteen para el control integral de tabaco.
- Gestionar alianzas con actores clave para fortalecer la capacidad de respuesta y enriquecer las actividades en control integral de tabaco.","Answer/report not provided"
"34","Comoros","Answer/report not provided","Elaboration des documents stratégiques","1.la publication des documents de la convention cadre qui reste très meconnu du gouvernement et du public"
"35","Congo","Nos priorités s’articulent au tour de l’adoption des textes d’application qui sera adopté au cours du conseil des ministres la réalisation d’une évaluation des besoins la création d’un programme de lutte antitabac et la ratification du protocole pour éliminer le commerce illicite","la promulgation de la loi suivi délaboration/adoption des textes dapplication de la loi
lappui aux participations aux réunions ou aux travaux de groupe la preuve en est que la participation aux travaux de groupe pour lélaboration des directives dapplication des articles de la convention a été une casse tête pour le pays.","Answer/report not provided"
"36","Cook Islands","Review tobacco act as per the needs assessment enforcement and monitoring site inspections for smoke free issues continue raising awareness about tobacco control programs.","Enforcement of Compliance to FCTC especially the sale to minors and smoking in smokefree places.
Establish health promotion funding mechanism to assist with above priority and other areas of implementation of FCTC 
Attempt to offer NRT to those who wants to quit smoking.","To monitor and enforcement of smokefree indoor public places"
"37","Costa Rica","Asegurar la aplicabilidad de la Ley 9028 y ratificar el Protocolo de Comercio Ilícito de Productos de Tabaco del CMCT","En este momento la prioridad del país es la aprobación del Proyecto de ley que incorpora los aspectos incluidos en el CMCT y de esa manera poder implementar las medidas incluidas en el mismo el cual fue ratificado por Costa Rica en julio del 2008.","Answer/report not provided"
"38","Côte d'Ivoire","- ladoption dune loi nationale antitabac dont le processus a été entamé;
- ratification du protocole pour éliminer le commerce illicite des produits du tabac.
- la validation dun protocole national de sevrage tabagique et lintégration des activités de prise en charge des sujets dépendants à la nicotine dans les structures sanitaires. 
- renforcement des capacités des acteurs de la lutte antitabac","- ladoption au cours dun atelier du document de politique nationale contre les addictions ainsi que du plan stratégique de lutte contre les addictions
- ladoption par lassemblée nationale dune loi nationale antitabac dont le processus a été entamé;
- la mise en place dunités de prise en charge des sujets dépendants à la nicotine; action qui doit être couplée à ladoption dun protcole de prise en charge des sujets addicts au tabac (dont le premier draft a été produit)
- laugmentation des capacités matérielles financières ainsi que lamélioration des capacités des ressources humaines du Programme National (par la formation) de Lutte contre le Tabagisme et les autres Addictions","Answer/report not provided"
"39","Croatia","Implementation of the Protocol to Eliminate Illicit Trade in Tobacco
Regulation of packaging and labelling of tobacco product – new rules
Regulating novel and emerging tobacco and related product
Developing national treatment guidelines
Developing services and telephone quit- lines in assisting smokers to quit
Protecting the population from ETS especially children and youth
Preventing children and youth from starting smoking","To protect the population from ETS","Answer/report not provided"
"40","Cyprus","Enforcement of EU and national legislation.","Adoption of a national tobacco control plan
Establishment of a coordinating mechanism/ unit/body on tobacco control
Strenghten and reinforce cessation programs
Enforce the smoke-free legislation by increasing the compliance.","Adoption of a national tobacco control plan
Establishment of a coordinating mechanism/ unit/body on tobacco control
Strenghten and reinforce cessation programs
Enforce the smoke-free legislation by increasing the compliance."
"41","Czech Republic","The preparation of a comprehensive multi-sectoral tobacco control strategy/plan in the Czech Republic;
The implementation of the new EU Tobacco Products Directive into the national law of the Czech Republic; 
The finalisation of the revision of the smoke-free environments act (above mentioned act No. 379/2005 Coll.); 
The ratification of the Protocol to eliminate Illicit Trade in Tobacco Products 
Monitoring and research","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
