"","Party","2014","2012","2010"
"66","India","Facilitated in the engagement of WHO HQ with Ministry of Finance. Govt of India and in collaboration with TCE. TFI. WHO HQ; Ministry of Finance developed a report (unpublished) on Tobacco Taxes in India. A study tour of Ministry of Finance officials was also facilitated to Ankara. Turkey in September. 2011.
Secretary (Health& Family Welfare) wrote the Revenue Secretary in the Ministry of Finance to increase central excise on all tobacco products. Hence. an increase of 18% on excise duty on cigarettes was reflected in the budget for the year 2013-14. 
Ministry of Health & Family Welfare. through the Secretary (Health & Family Welfare also sent an advisory to all the State Finance/Revenue Secretaries to increase  at state tax (VAT) on all tobacco products. As collaborative efforts with State Governments. many states (about 10 states) have increased the VAT on all tobacco products. States like Rajasthan have increased the VAT to 65% on all forms of tobacco products.
In December. 2012. Ministry of Health & Family Welfare in collaboration with WHO organized a ''National Consultation on Economics of Tobacco''.  The consultation dwelt upon three issues of economics of tobacco. through three expert groups i.e.(i) Health Cost of Tobacco Use. (ii) Alternative livelihood to tobacco farmers and bidi rollers and (iii) tobacco taxation. The Consultation involved Ministry of Finance (National and state level) and other relevant Ministries like Commerce. Agriculture. Labor. Rural Development & Environment. the state Governments. United Nations (UN) agencies like ILO. FAO. UNDP. IFAD and World Bank etc. Based upon the recommendations of this National Consultation on Economics of Tobacco the following studies two have been undertaken by WHO/MOHFW (i) A Health Cost Study understand the economic burden of the diseases attributable to tobacco consumption in India. (ii) A study on Impact of the tax increases on the ''real'' prices of tobacco products.
Government of India is a member of the working group for Article 6 of WHO FCTC.","India is a member of the working group on Article 6 of WHO FCTC and participated in its meeting held in December 2011.","Answer/report not provided"
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"69","Ireland","Quantitative restrictions apply to tobacco products brought into the State from outside the EU or from territories where EU rules on VAT and excise duties do not apply such as the US or the Canary Islands. Where passengers arriving in Ireland have travelled from these areas they may bring a maximum of 200 cigarettes or 100 cigarillos or 50 cigars or 250 grams of tobacco into the State tax free. 
In general in accordance with EU law tobacco products tax is not chargeable on tobacco products that are bought tax-paid by a private individual in a Member State of the European Union and brought tax-paid into another EU Member State provided that the products are for the individual''s own personal use and not for commercial purposes and are transported in person by that person into that State. However in accordance with EU Directive 2008/118/EC Ireland has imposed a quantitative limit of 300 cigarettes on the number of cigarettes which a person may bring into Ireland without further payment of excise duty from Bulgaria Croatia Hungary Latvia Lithuania and Romania.
A person travelling from Ireland to another EU Member State cannot purchase duty free tobacco in the duty free shop.","An additional 50c was added to the price of a pack of cigarettes in 2000 and the Minister proposed that the revenue equivalent to this tax increase would be paid by the Revenue Commissioners to help fund the increasing cost of health provision in this State - a cost to which cigarette smoking adds significantly. The roll out of the National Cardiovascular Health Strategy significantly benefited from funding under this provision. This funding has is paid directly to the Health Service Executive on an annual basis totalling €167.6 million per annum.","An additional 50c was added to the price of a pack of cigarettes in 2000 and the Minister proposed that the revenue equivalent to this tax increase would be paid by the Revenue Commissioners to help fund the increasing cost of health provision in this State - a cost to which cigarette smoking adds significantly. The roll out of the National Cardiovascular Health Strategy significantly benefited from funding under this provision. This funding has is paid directly to the Health Service Executive on an annual basis totalling €167.6 million per annum."
"70","Israel","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"71","Italy","Italy is a member of the WG on the implementation of article 6 of the FCTC","Answer/report not provided","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","further details provided in Annex 1 (page 5 and 6)"
"74","Jordan","Answer/report not provided","In relation to 3.2.1.3 there is a limit of 10 packs (200) of cigarettes for returning international passengers.","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","There is progress in regional efforts to approach taxation as the East African Community (EAC) We have also worked with the EAC region to facilitate harmonization of taxation of tobacco products to curb the desired effects of difference in prices in the region","Answer/report not provided","We have no evidence on the effects of taxation and price increase on the prevalence of tobacco use in Kenya."
"77","Kiribati","Consultations with the Ministry of Finance to lobby for the Tobacco tax is underway.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Article 35 of the 2009 Tobacco Control Law requires that the price of tobacco products shall be periodically adjusted in accordance with customs and tax policy to reduce the tobacco use in the society. Related State sectors have duties to follow up and periodically collect of data on tobacco product price in order to appropriately improve customs and tax policy related to tobacco products.","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Restrictions on tobacco products are being applied according to SACU customs tariffis not only on duty free shops but also on tobacco imported by tourists immigrants and returning Lesotho residents. SACU costoms regulations is therefore in place but there is no national legislation dealing with them","Restrictions on tobacco products are being applied according to SACU customs tariffs not only on duty free shops but also on tobacco imported by tourists immigrants and returning Lesotho residents. SACU Customs regulation is therefore in place but there is no national legislation dealing with item."
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","According to the order Director General of the Customs Department if the Customs officer by auditing the imported of goods finds that a traveller in a calendar month enters Lithuanian and third country border 6 or more times he has the right to calculate duties and taxes.","According to the order Director General of the Customs Department if the Customs officer by auditing the imported of goods finds that a traveler in a calendar month enters Lithuanian and third country border 6 or more times he has the right to calculate duties and taxes.","September 1 2009 a new excise duty on cigarettes comes into force in Lithuania. Under Lithuanias EU accession treaty the excise duty on cigarettes is raised to 132 Litas (38 948 euros 54 33 USD) from 95 Litas (28 03 euros 39 10 USD) as of September 1. The price of a pack of the most popular cigarettes will go up 47% a highest increase in an excise duty in Lithuania over a year ever.
This increase in the excise duty is the last step in meeting the minimum requirement for taxing cigarettes in the European Union. Lithuania is obliged to reach the minimum requirement for theexcise duty on cigarettes which is that the excise duty shuold comprise at least 57% of the retail price of the most popular cigarettes and reach at least 64 euros (221 litas 91 USD) for 1.000 cigarettes."
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Mesures législatives loi de finances pour 2012 à savoir une limitation à hauteur de 5% de la valeur de la production locale des fabricants dûment agréés et ce dans le cas de l’importation de cigarettes.","Answer/report not provided","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","No further comments"
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","This proposed tax increase is to top off the existing tax by $.25 per cigarette and 5% will be set aside to support the tobacco control activities for the nation.","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","The policy of price and tax policy were adopted but not in line with the achievement of health goals because recourses received from tax policy are not used for treatment of diseases caused by tobacco use. Specifically the funds that are raised on the basis of price increases and excise duties on tobacco products do not impact directly on the health needs of the population or to meet the health needs resulting from the consumption of tobacco products.","The policy of price and tax policy was adopted but not in line with the achievement of health goals because recources received from tax policy are not used for treatment of diseases caused by tobacco use. Specifically the funds that are raised on the basis of price increases and excise duties on tobacco products do not impact directly on the health needs of the population or to meet the health needs resulting from the consumption of tobacco products.","The policy of price and tax policy was adopted but not in line with the achievement of health goals. Specifically the funds that are raised on the basis of price increases and excise duties on tobacco products do not impact directly on the health needs of the population or to meet the health needs resulting from the consumption of tobacco products. Pricing policy and excise taxes are still not created in collaboration with the health and cost of health services does not affect the level of these parameters.."
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","There are quotas on how much travellers can import tax-free. Advertising ban (including display ban) and health warning provisions apply to tobacco products sold at duty-free areas.","Ad ban and health warning provisions apply to duty-free areas.","Ad ban and health warning provisions apply to duty-free areas."
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","Answer/report not provided","Palau does not ban duty-free sales of tobacco products and does not ban or limit sales of tobacco products to international travellers leaving the country. The amount of tax- and duty-free tobacco products allowed for international travellers coming to Palau is 200 pieces of cigarettes or 454 grams of cigars or loose tobacco.","Answer/report not provided"
"112","Panama","Se cuenta con el estudio sobre Análisis de la demanda de tabaco en Panamá y el control del efecto asequibilidad con medidas fiscales y control del contrabando Implicaciones para Política Fiscal 2000-2011. realizado por el Lic. Herrera. en el año 2013 y financiado por el IDRC. que destaca entre otras cosas que: 
a dos años de aplicadas las medidas fiscales existen evidencias de los efectos en materia de fiscal. lo que deja en claro su efectividad en el aumento de la recaudación a partir del ISC y en una reducción de la demanda ante el incremento del precio de los productos derivados del tabaco. específicamente de los cigarrillos. 
el incremento de la renta nacional por habitante en períodos cortos. han podido haber neutralizado en parte el efecto del incremento del ISC y hacer más asequible el consumo de cigarrillos y otros derivados del tabaco a corto plazo.
el modelo que presentó el mejor ajuste fue el convencional. con una elasticidad precio de -0.82. dejando un umbral de incremento del ISC en 12%. a dos años del último incremento del 100%. se partió de un precio promedio por cajetilla de 20 cigarrillos de B/. 3.63 que considera las 3 marcas más vendidas en el país. frente al precio promedio de finales de 2009. de B/. 1.83. 
la Curva de Laffer. solo plantea un escenario probable sobre la base del descenso de las importaciones a lo largo del período de estudio. El signo negativo de la elasticidad ingreso de la demanda en todos los modelos ha sido objeto de amplio debate. 
las series históricas evidencian una relación inversa entre el ingreso y consumo. desde principios del período de estudio. lo cual deja abierta la posibilidad de sesgo derivado de sub declaraciones aduaneras y de impuestos o el contrabando. 
Los resultados reflejan que las medidas impositivas se han estrechado. momentáneamente ante el último incremento del ISC. Un tema pendiente de mayor debate es que las elasticidades no son estáticas en el tiempo. lo cual deja siempre abierta la posibilidad de cambios estructurales en el consumo que pueden afectar la interpretación de la Curva de Laffer. lo cual deja en claro su limitación respecto de consideraciones impositivas a largo plazo. 

El estudio se complementó con los análisis de las encuestas de marcas y de percepción de los efectos de las medidas de control en locales de esparcimiento y diversión y se contrastó con los resultados preliminares de la encuesta GATS. Panamá -2013. 
Mayores detalles pueden ser revisados en el informe del estudio en mención. el cual se adjunta","En el 2010 se elaboró el estudio sobre la demanda de productos de tabaco en el país y se analizó la elasticidad de la demanda y estimó el punto donde un incremento en el impuesto genera un incremento en los precios de los productos sin disminuir la recaudación fiscal por este rubro. Esta evidencia estuvo disponible unos meses después del incremento de los impuestos realizado a finales de 2009. Entre sus conclusiones están:
El consumo de cigarrillos ha sido modelado con un modelo de corrección de error y las variables típicas de precio e ingreso de una función de demanda han ajustado adecuadamente lo que se ha utilizado para calcular las elasticidades precio e ingreso. Asimismo se han verificado las hipótesis de adicción miope y adicción racional efectuando especificaciones de la función de demanda acorde a tal fin.
Al hacer una revisión general y descriptiva de los datos se pudieron identificar períodos críticos en la evolución del consumo y del precio los que aparecen relacionados con modificaciones impositivas en los impuestos a los cigarrillos.
Las elasticidades estimadas de corto y largo plazo respecto del precio son |-0.70| y |-1.04| y las elasticidades ingreso son 1.60 y 2.39 respectivamente de acuerdo a la estimación del modelo de corrección de errores. La demanda a largo plazo es unitariamente elástica al precio por lo que las medidas de control de tabaco a través de aumentos a los impuestos a los productos de tabaco son una medida efectiva para restringir el consumo de estos productos. Sin embargo la elasticidad ingreso de la demanda es muy elástica por lo que el aumento de la de la renta per cápita opera como un fuerte factor a favor de aumentar el consumo de estos productos. Este aumento en la asequibilidad de los cigarrillos pueden neutralizar las políticas de aumentos de precios de los cigarrillos vía aumentos de impuestos; en el caso de Panamá incluso pueden ser más fuertes dados los elevados valores de la elasticidad ingreso de la demanda de cigarrillos.
Las pruebas de hipótesis sobre la determinación de la exogeneidad del precio han dado como resultado que el precio es una variable exógena por lo que Panamá es un país tomador del precio internacional del cigarrillo. Esto se explica por no tener Panamá una industria tabacalera desde finales de la década pasada ser una economía abierta y con una posición estratégica en las rutas del comercio internacional.
Además de los resultados de la función de demanda estimada para Panamá es necesario tomar en cuenta otros factores que pueden interactuar con la renta y dejar neutralizados a largo plazo los resultados esperados de las medidas de control de consumo.
Al analizar los resultados de las encuestas de Mundial de Tabaco en Jóvenes (2002 y 2008) al igual que la encuesta de Propósitos Múltiples de 2006 deja en claro en el primer caso que las prevalencias de vida se han reducido de 32.2% a 17.1% al igual que la prevalencia actual (30 días) al bajar de 13.2 % a 4.3% en","Se esta desarrollando un estudio sobre oferta - demanda de productos de tabaco en el país con la finalidad de valorar la elasticidad de la demanda y estimar el punto donde un incremento en el impuesto genera un incremento en los precios de los productos sin disminuir la recaudación fiscal por este rubro para con esta evidencia generar estrategias que permitan continuar el proceso de incremento de impuestos a los productos del tabaco."
"113","Papua New Guinea","Since 2012 the tobacco tax had increased to 44%","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","se ha intedado utilizar la prerrogativa del ministerio de Hacienda de reglamentar la base imponible de los productos de tabaco pero el decreto respectivo fue anulado por el Poder Judicial.","Answer/report not provided"
"115","Peru","El Perú actualmente se encuentra revisando los impuestos selectivos al tabaco y se espera un incremento de las tasas el presente año.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","Answer/report not provided","The limits for tobacco carried in by the passenger from foreign countries being exempted from tax are: 
- cigarettes 200 pieces
- cigars 50 pieces
- other tobacco 250 grams. (Enforcement Decree of Local Tax Act)."
"121","Republic of Moldova","Answer/report not provided","question 3.2.1.1: Although tobacco taxes were raised a few times in the past ten years the increases never reached not even that years actual rate of inflation. This practice indicates that a net increase in tobacco taxes is perhaps never reached thus this policy does not take into account the achievement of health objectives as required by article 6.2 of the Convention.
question 3.2.1.3: The importation of tobacco products by international travellers is limited to 200 cigarettes and 50 sticks of cigars/cigarillos per entry to the country. While there is no information available on the volume of such personal imports it can be expected that this remains insignificant especially taking into account the low taxes/prices for tobacco products in the country in comparison with other European countries but also worldwide.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Currently actively being discussed the harmonization of excise duties in the framework of the Customs Union of Russia Belarus and Kazakhstan (Eurasian Economic Community). The Russian Health Ministry does not see any form of harmonisation of excise duties on alcohol and tobacco products except for establishing uniform minimum rates of excise duties on such products.
According to information of Ministry of Health of Russia Belarus and Kazakhstan (Ministry of health) supported the proposal of the Ministry of Health of Russia and advocated for the establishment of common minimum levels of excise duties for such products at a level not lower than the minimum among the countries in the WHO European region and their regular promotion.","Answer/report not provided","Answer/report not provided"
