"","Party","2014","2012","2010"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","Tobacco is not grown or manufactured in country","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","No existen politicas de esta naturaleza pero existen sanciones de carácter administrativo y penal para quienes cotaminan el medio ambiente debido a la fabricación de productos de tabaco.","Answer/report not provided"
"62","Guyana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"63","Honduras","La Ley Especial para el Control del Tabaco y su Reglamentación contempla la protección del medio ambiente.","Art#11 y 13 de la Ley especial Control del tabaco. Competencias ambientales y proteccion del medio ambiente se establece la coordinacion de los entes reguladores de politicas ambientales y el IHADFA para la creacion de politicas encaminadas a la proteccion del medio ambiente y de las personas.","Art#11 y 13 de la Ley especial Control del tabaco. Competencias ambientales y proteccion del medio ambiente se establece la coordinacion de los entes reguladores de politicas ambientales y el IHADFA para la creacion de politicas encaminadas a la proteccion del medio ambiente y de las personas."
"64","Hungary","Regulation 50/2008 (April 24th) FVM of the single area payments. and certain rural development measures it met ''Good Agricultural and Environmental Condition ''condition is required to maintain the system. and the animals to livestock units conversion ratio of the definition 
Regulation 59/2008 (April 29th) FVM waters against pollution from agricultural sources of nitrate action program for the protection arrangements. as well as reporting and record
Regulation 89/2004 (May 15th) FVM the marketing and use of pesticides on the authorization of plant protection products and packaging. labeling. storage and movement 
Act 46/2008 the food chain and regulatory oversight
Act 53/1995 the general rules of environmental protection
93/1993 Occupational Safety and Health Act
 In clubs and restaurants the indoor air quality improved significantly since the cessation: the average concentration of air pollution. related to smoking. decreased by 90%. Measuring outside the clubs and restaurants verified that the main sources of air pollution inside in these facilities were cigarettes – outside measuring values did not change after the aggravation.","No further steps have been made in the implementation of Article 18.","Decree 61/2009. (V. 14) FVM on the detailed conditions for the agri-environmental subsidies financed by the European Agricultural Fund for Rural Development has been adopted based on which organic arable crop production can be supported among others."
"65","Iceland","There is no tobacco cultivation in Iceland.","There is no tobacco cultivation in Iceland.","Answer/report not provided"
"66","India","Answer/report not provided","Ministry of Environment & Forest has banned the packaging of smokeless tobacco products in plastic sachets.","Answer/report not provided"
"67","Iran (Islamic Republic of)","All tobacco production phases are directly and exclusively supervised by the Iran Tobacco Company including all issues related to tobacco growers. The Ministry of Health and Medical Education supports workers in health-related matters through periodical medical diagnosis in the workers'' health houses in the primary health care network.","Answer/report not provided","Answer/report not provided"
"68","Iraq","Answer/report not provided","Factory produced cigarettes in Iraq were qualified according to international standards developed to ensure a high level of safety and protection of people and the environment","Answer/report not provided"
"69","Ireland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"70","Israel","Answer/report not provided","the government had a resolution that require the ministry of enviromental protection to submit a national plan to handle and minimize the cigarette butts public hazard.","Answer/report not provided"
"71","Italy","The Ministry of Agriculture together with Universities developed guidelines of good agricultural practices for tobacco farming in particular on the use of fertilizers plant protection products and water consumption and also promoting integrated pest management programs through documents seminars etc.. Those good agricultural practices are being continuously revised and updated.
In Italy we have no records of any environmental problem specifically related to tobacco growing which has lower impacts in terms of pollution and use of water than other comparable crops.
In Italy we have no records regarding cases of GTS or other illnesses specifically related to raw tobacco growing and processing","The Ministry of Agriculture together with Universities developed guidelines of good agricultural practices for tobacco farming in particular on the use of fertilizers plant protection products and water consumption and also promoting integrated pest management programs through documents seminars etc.. Those GAP are continuously revised.","Answer/report not provided"
"72","Jamaica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"73","Japan","Answer/report not provided","Answer/report not provided","With reference to 3.4.1.1 and 3.4.1.2 the environment and the health of persons have been appropriately protected in Japan by Agricultural Chemicals Regulation Act Industrial Safety and Health Act and Air Pollution Control Act and these Acts have not been amended since last submission."
"74","Jordan","Tobacco growing was discontinued in Jordan from more than 10 years after the cancelling of support to tobacco farmers in 2002; ref: the Public Health Act No. 47 of 2008 Chapter XII (protection of public health from smoking damage) Chapter XIII (crafts and industries).","See explanation under 3.3.3.2.","Stop tobacco cultivation in Jordan for more than 3 years"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Requiring 10% of land for cultivation of tobacco to be reserved for planting trees requiring protective gear for tobacco framers and industry workers","Answer/report not provided","The government encourages farmers to preserve at least 10% of their land as woodlots to guard against destruction of trees while curing tobacco. However tobacco farming is done in small scale and therefore farmers utilise all the farmland for tobacco growing to maximise on production."
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","The aim of the law On restrictions regarding sale advertising and use of tobacco products is to protect peoples health and rights to clean air free from smoke of tobacco and herbal smoking products.","Within the workplace the employer is obliged to ensure that employees (non-smokers) are working in smoke free rooms. But overall it is forbidden to smoke in common used work spaces except in specially designed rooms for this use only. According to survey data mostly due to law amendments exposure to tobacco smoke has decreased by 13% among males and by 11% among females. 86 2% of employees are satisfied with restrictions of smoking at their workplaces."
"82","Lebanon","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"83","Lesotho","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"87","Madagascar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","There is no tobacco growth and manufacturing industry in the Maldives.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","There is no cultivation and manufacturing of tobacco in RMI. All tobacco and tobacco products are imported.","There is no manufacturers and tobacco cultivation in the Marshall Islands so I marked the box with N/A.","I could not respond to the questions as we do not cultivate growing of tobacco in the Marshall Islands. People smoke because it is here but it is not part of the culture and its not something people would want to grow."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","México hizo aportaciones a los documentos que trabajó el grupo técnico para la elaboración de las guías de aplicación de los artículos 17 y 18 del CMCT. Así mismo en febrero del presente por conducto del titular de la ONCT el país participó en la reunión celebrada en Ginebra para concluir esas Directrices para la aplicación de estos artículos y el representante de México fue electo como presidente del grupo técnico de trabajo mismo que ha concluido los trabajos. Las directrices serán presentadas y sometidas a la consideración de la COP 5.","México hizo aportciones a los documentos analizados por el grupo de trabajo de los artículos 17 y 18 del CMCT relacionados con cultivos alternativos al tabaco."
"96","Micronesia (Federated States of)","Answer/report not provided",NA,"Answer/report not provided"
"97","Mongolia","Answer/report not provided","In Mongolia there is no tobacco cultivation industry however tobacco manufacturing is developed in the recent years","There is no tobacco growing in Mongolia but tobacco manufacturing has developed in the recent years."
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Those information are not available from the respective Ministries and agencies.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","Tobacco Product (Control and Regulatory) Act 2011spells about the provision regarding disposal of the confiscated tobacco products which says;
(1) The authority hearing the case shall destroy the tobacco products confiscated as per this Act. 
(2) While destroying the tobacco products the authority shall destroy the tobacco products in a way that may not cause adverse effect on human health and the environment.
Besides this so far there is no policy that has been developed to address this issue.","Answer/report not provided"
"103","Netherlands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Occupation health and environmental protection measures","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"110","Pakistan","1.	Pakistan Tobacco Board keeps working with the different stakeholders to run programs that include training of farmers regarding safe use of pesticides integrated pest management and use of specially formulated fertilizer.
2.	Tobacco Control Cell is planning to collaborate with Pakistan Tobacco Board to raise the issue of protection of the health of tobacco cultivators.
3.	The following laws are applicable to tobacco manufacturing process in Pakistan:
a.	Pakistan Environmental Protection Act 1997 and National Environmental Quality Standards.
b.	Section 14 of Factory''s Act 1934 Factories Rules 1978 Electricity Rules 1937 and Boiler and Pressure Vessels Ordinance 2002.","1.	Pakistan Tobacco Board keeps working with the different stakeholders to run programs that include training of farmers regarding safe use of pesticides integrated pest management and use of specially formulated fertilizer.
2.	Government is considering collaboration of the Tobacco Control Cell with the Pakistan Tobacco Board to raise the issue of protection of the health of the persons involved in tobacco cultivation.
3.	The following laws are applicable to tobacco manufacturing process in Pakistan:
a.	Pakistan Environmental Protection Act 1997 and National Environmental Quality Standards.
b.	Section 14 of Factorys Act 1934 Factories Rules 1978 Electricity Rules 1937 and Boiler and Pressure Vessels Ordinance 2002.","Answer/report not provided"
"111","Palau","Answer/report not provided","Please see RPPL 8-27","Tobacco is not cultivated commercially or manufactured in Palau."
"112","Panama","Panamá no es productor de hojas de tabaco a gran escala. Se logró incluir este producto en el Censo Nacional Agropecuario desde el año 2011 ya que se había excluido para el de 1999. Solo se cuenta con una pequeña fábrica de cigarros.","Panamá no es productor de hojas de tabaco a gran escala por lo que este producto ni siquiera se incluye en el Censo Nacional Agropecuario desde el año 1999. En estos momentos el artículo 17 no es una prioridad nacional. Tampoco se fabrican cigarrillos desde 1998 y solo se cuenta con una pequeña fabrica de cigarros.","Panamá no es productor de hojas de tabaco a gran escala por lo que este producto ni siquiera se incluye en el Censo Nacional Agropecuario desde el año 1999. En estos momentos el artículo 17 no es una prioridad nacional. Tampoco se fabrican cigarrillos desde 1998 y solo se cuenta con una pequeña fabrica de cigarros."
"113","Papua New Guinea","Cultivation of tobacco is prohibited.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","Answer/report not provided","No data available on any specific initative but within the EU general rules exist on the use of pesticides protecting the enviroment and providing safety at work. These cover the whole agricultural sector including tobacco growing/tobacco farmers.","No data available on any specific initative but within the EU general rules exist on the use of pesticides protecting the enviroment and providing safety at work. These cover the whole agricultural sector including tobacco growing/tobacco farmers."
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","In regard to 3.4.1.2 answer manufacture and import of reduced ignition propensity and its performance certification on Article 11(5) and designation of certification authority to fire prevention performance on 11(6) of Tobacco Business Act were included on January 21 2014. In accordance with these new provisions fire protection performance by presidential decree should be equipped in all domestic manufactured or imported cigarettes from July 21 2015.","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","In order to reduce morbidity and mortality caused by smoking and exposure to tobacco smoke for all population groups by implementing bans on smoking in public 
places and realization (up to 100%) of vacancies smoking measures have been planned including : developing social marketing strategies of exposure to tobacco smoke targeted at employers employees and the union the implementation of restrictions on smoking in public places and workplaces banning the marketing of tobacco products inside and in the neighbourhood of educational and health institutions developing materials for teachers in schools colleges and universities on the negative impact of smoking and exposure to tobacco smoke and their use in education institutions local authorities provide relevant information that will help implement local regulations prohibiting smoking in public places","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Le code de l’environnement prévoit le respect de certaines règles liées à la préservation de l’environnement et de la santé des personnes.","Answer/report not provided","Answer/report not provided"
"133","Serbia","No progress has been made since the previous report.","In the National CEHAP (Childrens Environment and health Action Plan) 2009-2019 adopted in October 2009 the Regional Priority Goal III related to indoor air quality and one of the Mid-term objectives planned for 2012 is the adoption of laws and secondary legislation related to indoor air quality that is harmonized with EU regulations. Laws and regulations related to protection of the environment and health of children exposed to tobacco smoke have to be created according to this plan. 
Within the Mid-term activities - Project on reduction of tobacco use in young people and reduced exposure of children to second-hand tobacco smoke is planned with expected results in the reduced prevelence of tobacco use in young people also the redused exposure to environmental tobacco smoke.
Legislation that is in corelation with tobacco packaging is regulated through the Law on waste management and in the Law on package and packaging waste","In the National CEHAP (Childrens Environment and health Action Plan) 2009-2019 adopted in October 2009 the Regional Priority Goal III related to indoor air quality and one of the Mid-term objectives planned for 2012 is the adoption of laws and secondary legislation related to indoor air quality that is harmonized with EU regulations. Laws and regulations related to protection of the environment and health of children exposed to tobacco smoke have to be created according to this plan. 
Within the Mid-term activities - Project on reduction of tobacco use in young people and reduced exposure of children to second-hand tobacco smoke is planned with expected results in the reduced prevelence of tobacco use in young people also the redused exposure to environmental tobacco smoke.
Legislation that is in corelation with tobacco packaging is regulated through the Law on waste management and in the Law on package and packaging waste"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","Sierra Leone does no grow significant volumes of raw tobacco and there is no tobacco manufacturing in the country. However the National Tobacco Control Strategy recognises that given the current drive by multinational companies to invest in developing countries Sierra Leone contains land that could potentially be the target of such investment. 
No policy exists to protect the environment and the health of persons in relation to tobacco growing","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","No mass tobacco cultivation present only small scale cultivations occuring","No mass tobacco cultivation present only small scale cultivations occuring"
"140","South Africa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","Answer/report not provided","Se trabaja en colaboración con el Ministerio de Medio Ambiente y Medio Rural y Marino"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Answer/report not provided","With regards to protection of the environment and the health of persons Suriname did not take any measures since tobacco cultivation and manufacture is not an issue in Suriname.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","There is no tobacco farming and or growing that is going on in the country even on a small scale. However the government saw it fit to establish an Environmental health Authority to look into issues of the protection of the environment and the health of persons in general.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Is applied to some of the measures pursuant to the Social Security (safety and health) and environmental law and will strengthen the work the subject after the issuance of guidelines in Article 18 of the WHO Framework Convention on Tobacco Control."
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Thailand Tobacco Monopoly (TTM). a state enterprise operating under supervision of the Excise Department. Ministry of Finance adopted good argicultural practice (GAP) for cultivation and production of tobacco by aiming at reducing chemical residues to not exceed standard level as well as prohibits to use pesticides. Nevertheless. the practice are adopted to grow the three types of tobacco plants by the supervision of TTM. i.e.. Virginia. Burley. and Turkish.","Thailand Tobacco Monopoly (TTM) a state enterprise operating under supervision of the Excise Department Ministry of Finance adopted good argicultural practice (GAP) for cultivation and production of tobacco by aiming at reducing chemical residues to not exceed standard level as well as prohibits to use pesticides. Nevertheless the practice are adopted to grow the three types of tobacco plants by the supervision of TTM i.e. virginia burley and tursky.","Growing tobacco plants in Thailand must be allowed by the Excise Department of the Ministry of Finance especially growth of Virginia Burley and Turkish types. The quota for growing tobacco plants is under the supervision of Thailand Tobacco Monopoly (TTM) and private firms. Thus the amount and practices of tobacco farming are controlled by the domestic tobacco manufacturer in Thailand. In order to practice environmental safety the manufacturers have to implement Good Agricultural Practice (GAP) which restricts a safety level of the amount of chemical substances applied to plants or prohibits the use of insecticides pesticides. Nevertheless this particular practice is not totally comprehensible for all tobacco farming. As for domestic types of tobacco plants these are not covered by the supervision of TTM and private firms and so there are still usage of chemical substances for growing of these plants which can cause residues of these substances in the environment and may be harmful to farmers."
"150","The former Yugoslav Republic of Macedonia","National programme for public health adopted annually provides for funds for health check-ups of the individual farmers (incl. tobacco growers). This measure is based on the Strategy on occupational health.","Answer/report not provided","Answer/report not provided"
