"","Party","2014","2012","2010"
"85","Lithuania","Not applicable","Not applicable","Not applicable"
"86","Luxembourg","Not applicable","Not applicable","Not applicable"
"87","Madagascar","Not applicable","Not applicable","Not applicable"
"88","Malaysia","Not applicable","Not applicable","Not applicable"
"89","Maldives","No","Answer/report not provided","Answer/report not provided"
"90","Mali","No","No","Answer/report not provided"
"91","Malta","No","Not applicable","Not applicable"
"92","Marshall Islands","Not applicable","Not applicable","No"
"93","Mauritania","Not applicable","Not applicable","Answer/report not provided"
"94","Mauritius","No","No","No"
"95","Mexico","Answer/report not provided","No","No"
"96","Micronesia (Federated States of)","No","No","Answer/report not provided"
"97","Mongolia","No","No","No"
"98","Montenegro","No","No","No"
"99","Myanmar","Not applicable","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Not applicable","Not applicable"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Yes","No","Answer/report not provided"
"103","Netherlands","Not applicable","Not applicable","Not applicable"
"104","New Zealand","No","No","No"
"105","Niger","Answer/report not provided","No","Answer/report not provided"
"106","Nigeria","No","Answer/report not provided","Answer/report not provided"
"107","Niue","Not applicable","Answer/report not provided","Not applicable"
"108","Norway","No","No","No"
"109","Oman","No","No","No"
"110","Pakistan","No","No","Answer/report not provided"
"111","Palau","No","No","Not applicable"
"112","Panama","Not applicable","Not applicable","Not applicable"
"113","Papua New Guinea","No","Answer/report not provided","Answer/report not provided"
"114","Paraguay","No","No","Answer/report not provided"
"115","Peru","No","No","Answer/report not provided"
"116","Philippines","No","No","Answer/report not provided"
"117","Poland","No","No","Answer/report not provided"
"118","Portugal","No","No","No"
"119","Qatar","No","No","Not applicable"
"120","Republic of Korea","No","No","No"
"121","Republic of Moldova","No","No","Answer/report not provided"
"122","Romania","No","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Not applicable","No","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Not applicable","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","No","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Not applicable","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Not applicable","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","No","No","No"
"130","Sao Tome and Principe","No","No","Answer/report not provided"
"131","Saudi Arabia","No","No","Answer/report not provided"
"132","Senegal","Not applicable","No","Answer/report not provided"
"133","Serbia","No","No","No"
"134","Seychelles","Not applicable","Not applicable","Not applicable"
"135","Sierra Leone","No","No","Answer/report not provided"
"136","Singapore","No","No","No"
"137","Slovakia","Not applicable","Not applicable","Not applicable"
"138","Slovenia","Not applicable","Not applicable","Not applicable"
"139","Solomon Islands","No","No","No"
"140","South Africa","No","No","No"
"141","Spain","Answer/report not provided","No","No"
"142","Sri Lanka","Answer/report not provided","No","Answer/report not provided"
"143","Sudan","Answer/report not provided","Not applicable","Answer/report not provided"
"144","Suriname","No","No","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No","Answer/report not provided"
"146","Sweden","No","No","No"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","No"
"148","Tajikistan","Not applicable","Answer/report not provided","Answer/report not provided"
"149","Thailand","No","No","No"
"150","The former Yugoslav Republic of Macedonia","No","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","No","Not applicable"
"153","Tonga","Not applicable","Not applicable","Not applicable"
"154","Trinidad and Tobago","No","No","No"
"155","Tunisia","Not applicable","No","Answer/report not provided"
"156","Turkey","Not applicable","No","Not applicable"
"157","Turkmenistan","No","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","No","No","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","No","No","No"
"161","United Arab Emirates","Not applicable","Not applicable","Answer/report not provided"
"162","United Kingdom","Not applicable","Not applicable","Not applicable"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","No","No","No"
"165","Uzbekistan","No","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Not applicable","No","Answer/report not provided"
"167","Venezuela","Answer/report not provided","No","Answer/report not provided"
"168","Viet Nam","No","No","No"
"169","Yemen","No","No","Answer/report not provided"
